,model,avg_tmscore
0,avg_refine_0.pdb,0.8749687832375652
1,spec_iter_uniprot_sto_2.pdb,0.8748041034659453
2,iter_2_old_3.pdb,0.8747793650895183
3,spec_iter_uniprot_sto_3.pdb,0.8746331850773199
4,default_img_0.pdb,0.8745306310850098
5,spec_iter_uniprot_sto_4.pdb,0.8744730623498201
6,default_comp_2.pdb,0.8742353211038552
7,iter_1_2.pdb,0.8741930194784433
8,default_multimer_2.pdb,0.8740806739995398
9,default_pdb_3.pdb,0.8740633032030526
10,iter_1_old_0.pdb,0.873984199942877
11,default_pdb70_0.pdb,0.8739641318759549
12,spec_iter_uniprot_sto_1.pdb,0.8738679146268793
13,iter_1_0.pdb,0.8738637806819387
14,spec_iter_uniref_sto_1.pdb,0.8738406862500986
15,default_struct_0.pdb,0.8738232659766353
16,default_pdb_2.pdb,0.8736954398305083
17,spec_iter_uniref_sto_2.pdb,0.8736680339711863
18,default_comp_4.pdb,0.8736474770246162
19,default_comp_0.pdb,0.8736309452725544
20,default_pdb_0.pdb,0.8736155388671748
21,iter_1_old_1.pdb,0.8735571148137526
22,iter_2_old_1.pdb,0.8735353597346512
23,default_pdb70_4.pdb,0.873508530280964
24,iter_1_1.pdb,0.873482394048948
25,iter_2_old_4.pdb,0.8734777740503591
26,spec_iter_uniprot_sto_0.pdb,0.8734454476703786
27,iter_2_old_0.pdb,0.873403775755328
28,iter_1_3.pdb,0.8732224330378384
29,spec_iter_uniref_sto_4.pdb,0.8730467880754943
30,default_uniclust30_4.pdb,0.8730071242085508
31,spec_iter_uniref_sto_0.pdb,0.8728687198936239
32,lewis_1.pdb,0.872858011585578
33,spec_iter_uniref_sto_3.pdb,0.872854582861329
34,iter_1_old_4.pdb,0.8728160910606415
35,lewis_0.pdb,0.8728004529323068
36,default_struct_4.pdb,0.8722815680128584
37,iter_1_old_2.pdb,0.8721988374172253
38,default_uniref30_22_4.pdb,0.8721044373249784
39,img_multimer_1.pdb,0.8720558554347332
40,iter_2_old_2.pdb,0.8719645696618394
