,model,confidence
0,spec_iter_uniref_sto_0.pdb,0.848942351695618
1,default_uniref30_22_0.pdb,0.8470058663151097
2,spec_iter_uniref_sto_1.pdb,0.847969764625691
3,default_uniref30_22_1.pdb,0.8461584926672375
4,spec_iter_uniref_sto_2.pdb,0.8473192258981713
5,unidist_uniprot_sto_0.pdb,0.8454296015106912
6,default_pdb70_0.pdb,0.8484162835501966
7,lewis_0.pdb,0.8440907168820567
8,default_pdb70_1.pdb,0.8455295197517074
9,default_mul_newest_0.pdb,0.8451782926124548
10,unidist_uniprot_sto_1.pdb,0.8430230296763086
11,lewis_1.pdb,0.8414914932801016
12,lewis_2.pdb,0.8410992125534754
13,avg_refine_1.pdb,0.8404862808141824
14,default_mul_newest_1.pdb,0.8406295087256653
15,Elo_1.pdb,0.8392264521806566
16,default_struct_2.pdb,0.8399594863961479
17,default_struct_0.pdb,0.8424910581586166
18,default_uniclust30_0.pdb,0.8385994798156557
19,default_struct_1.pdb,0.8418559591575883
20,avg_refine_0.pdb,0.8405873362424253
21,default_mul_newest_2.pdb,0.8388187244740734
22,default_multimer_0.pdb,0.8378247150427964
23,Elo_2.pdb,0.8382122764060961
24,lewis_3.pdb,0.8359091664928324
25,default_multimer_1.pdb,0.8360937664928472
26,spec_iter_uniref_sto_3.pdb,0.8377223594133123
27,default_uniref30_22_2.pdb,0.8340410145051618
28,default_multimer_2.pdb,0.8360433079022364
29,default_multimer_3.pdb,0.8331233607157833
30,default_uniclust30_1.pdb,0.8330388949631605
31,Elo_0.pdb,0.8400680779539625
32,avg_refine_2.pdb,0.8381643362326348
33,default_pdb70_2.pdb,0.835858166992713
34,default_uniref30_22_3.pdb,0.8316730630956424
35,lewis_4.pdb,0.8309062654349084
36,default_comp_0.pdb,0.8356279477946337
37,default_pdb_0.pdb,0.8319534696569343
38,iter_1_0.pdb,0.8373528363182593
39,Elo_3.pdb,0.8331226850072503
40,unidist_uniprot_sto_3.pdb,0.8312062002859097
41,unidist_uniprot_sto_2.pdb,0.8314305475434434
42,default_mul_newest_4.pdb,0.8295505233722752
43,Elo_4.pdb,0.8323905057662677
44,default_uniref30_22_4.pdb,0.8294289663745551
45,default_pdb_1.pdb,0.8301982775432137
46,default_comp_1.pdb,0.8310856953259625
47,default_uniclust30_2.pdb,0.8261815228760188
48,default_comp_2.pdb,0.8246250021364956
49,default_pdb_3.pdb,0.8247257788525671
50,default_pdb_2.pdb,0.8283215325841098
51,default_comp_3.pdb,0.8235461116122866
52,default_struct_3.pdb,0.8371384922969551
53,default_pdb70_3.pdb,0.8229065115354703
54,default_struct_4.pdb,0.8353733210937213
55,default_mul_newest_3.pdb,0.8325089843260007
56,default_pdb_4.pdb,0.819502331715589
57,iter_1_1.pdb,0.8235092013571497
58,default_comp_4.pdb,0.8231989535465182
59,default_pdb70_4.pdb,0.8178924946528265
60,unidist_uniprot_sto_4.pdb,0.8178341141633991
61,spec_iter_uniref_sto_4.pdb,0.8163318589010934
62,default_multimer_4.pdb,0.8099296092326824
63,default_uniclust30_3.pdb,0.8077379789482784
64,iter_2_0.pdb,0.8028943274462953
65,iter_1_4.pdb,0.7938338633433448
66,default_af_0.pdb,0.7914119580932422
67,default_uniclust30_4.pdb,0.793679984481285
68,avg_refine_3.pdb,0.8091424956914802
69,iter_1_2.pdb,0.8077127697051831
70,avg_refine_4.pdb,0.7681312220093245
71,iter_1_3.pdb,0.7975708134877183
72,default_af_2.pdb,0.6404373861705952
73,default_af_1.pdb,0.6431987584452998
74,default_af_4.pdb,0.6209322761003726
75,iter_2_1.pdb,0.6461581903029314
76,iter_2_2.pdb,0.6453384188118013
77,default_af_3.pdb,0.627498442221216
78,iter_2_3.pdb,0.6304021402879554
79,iter_2_4.pdb,0.630286827654685
