,model,ptm,plddt_avg,confidence
0,default_af_0.pdb,0.9559303513188399,96.89330205307084,0.952897143185521
1,default_af_1.pdb,0.9557127168404178,96.86992665730587,0.9527183375880544
2,default_af_2.pdb,0.9539008425770206,96.77152386890803,0.9505888042270741
3,default_af_3.pdb,0.9534533024652369,96.75518117381026,0.9500842094585016
4,default_af_4.pdb,0.9522404825414942,96.75837299082382,0.9488086254542217
5,default_af_5.pdb,0.951665325476486,96.72822662992013,0.9481215801862397
6,default_af_6.pdb,0.9488509097559789,96.65623006196257,0.9448585589500972
7,lewis_0.pdb,0.9484949362084045,96.73878424057784,0.944607262845929
8,default_pdb_0.pdb,0.9474604355588694,96.71771737751868,0.9434059665063051
9,default_pdb_1.pdb,0.9472813287631625,96.73137249446273,0.9432243283441853
10,default_struct_0.pdb,0.9468518990162487,96.62424003040772,0.9429354051328397
11,default_comp_0.pdb,0.9462413816905146,96.58128672907097,0.9425159936995532
12,default_comp_1.pdb,0.9461041427750672,96.58748808779416,0.942375154040243
13,default_af_7.pdb,0.9463085763829632,96.66332415409214,0.9420555995539365
14,default_struct_1.pdb,0.9458613907824651,96.51054224600999,0.9420393569376211
15,default_pdb70_0.pdb,0.9458230781439587,96.59890615869638,0.9419763812995682
16,default_pdb70_1.pdb,0.9455648233923025,96.49672147884984,0.9417875442988218
17,default_multimer_0.pdb,0.9444858765233519,96.24211995140521,0.940767092220564
18,default_uniref30_22_0.pdb,0.9444902632596388,96.11219086631002,0.9404713291717033
19,lewis_1.pdb,0.9441586601716239,96.09417544162609,0.940465042352318
20,default_multimer_1.pdb,0.944416716582007,96.19018901595832,0.9403304964078322
21,default_struct_2.pdb,0.9437666459256588,96.08010048625412,0.9400215729748047
22,default_uniref30_22_1.pdb,0.943789756652738,96.12258760301947,0.9399046016448788
23,default_pdb_2.pdb,0.9436123286724956,96.10672591747287,0.9398429853725607
24,default_uniclust30_0.pdb,0.9436706505512956,96.03874811632235,0.9396062652726127
25,default_comp_2.pdb,0.9433571673239886,96.02865616900209,0.9395854349296415
26,default_pdb70_2.pdb,0.9432870385149864,96.07596450904053,0.9394812869449407
27,default_comp_3.pdb,0.9432730447663342,96.03382019954235,0.9394678547265822
28,default_uniclust30_1.pdb,0.9434883876312119,96.09647479514696,0.9393229064080784
29,default_multimer_2.pdb,0.9431169722440363,96.05034492270786,0.9393018383574987
30,default_af_8.pdb,0.9437818024518502,96.26026831583214,0.9389632601333144
31,default_pdb_3.pdb,0.9427835108448699,96.08034386701274,0.938932735951933
32,default_struct_3.pdb,0.9427181280557079,96.03460385218514,0.9388814647377285
33,default_uniref30_22_2.pdb,0.9427095494182516,96.03235510666586,0.9388716427785477
34,default_uniclust30_2.pdb,0.942522685983784,95.9854930700821,0.9386789642292275
35,default_multimer_3.pdb,0.9424492454647515,96.04487676325988,0.9385742492699523
36,default_uniclust30_3.pdb,0.9423834361420245,96.0112882023693,0.9382860477325554
37,default_uniref30_22_3.pdb,0.9418946236120697,96.01489045323738,0.9379187291810321
38,default_uniref30_22_4.pdb,0.9420376359483338,95.88693859610791,0.9378431427292176
39,default_struct_4.pdb,0.9420613884966698,95.93315859635919,0.9378375935562676
40,default_struct_5.pdb,0.9420265903895542,95.92374910002832,0.9377677867973933
41,default_pdb70_3.pdb,0.9415345440641374,95.98893323608411,0.9375555088189311
42,default_multimer_4.pdb,0.9414147975049433,95.84747728302642,0.9370801377694213
43,spec_af_0.pdb,0.9419279818092658,96.25527778149399,0.9369684363276735
44,default_uniref30_22_5.pdb,0.9412460168243706,95.91653993484752,0.9369129149127258
45,spec_af_1.pdb,0.9417728133881401,96.26051637440302,0.9368623484747473
46,default_comp_4.pdb,0.9409250747380439,95.79247368703986,0.93659090064402
47,spec_iter_uniref_sto_0.pdb,0.940542901637722,96.01642440220817,0.936549132085357
48,default_uniclust30_4.pdb,0.9408346298027422,95.81801203376435,0.9365296578941422
49,default_pdb_4.pdb,0.9408091188199923,95.78934951328397,0.9364967084075532
50,default_multimer_5.pdb,0.9405977744333684,95.7948403614094,0.9361758235786903
51,lewis_2.pdb,0.9405070694094982,95.73845442766707,0.9361677915216702
52,default_uniclust30_5.pdb,0.9404814059089809,95.74044661630981,0.9361313306202729
53,default_pdb_5.pdb,0.9404628545476541,95.85716236767762,0.9360559517231295
54,spec_iter_uniref_sto_1.pdb,0.9402565557136889,96.00772587181532,0.9359343448951792
55,default_pdb70_4.pdb,0.9402893914937043,95.75581476449243,0.9358408716153913
56,default_af_9.pdb,0.9410336238537467,96.05668911327913,0.9358178182918675
57,default_pdb_6.pdb,0.9399516596944408,95.66903446747925,0.9357696059257046
58,default_comp_5.pdb,0.9401952143044898,95.81146134358276,0.9357436441487399
59,default_uniref30_22_6.pdb,0.9399517741314631,95.66982079069511,0.9354993575118395
60,default_pdb70_5.pdb,0.9398281146539508,95.77579061190653,0.9353418741514934
61,default_comp_6.pdb,0.9395166274030979,95.94198952441421,0.9351310896102584
62,default_struct_6.pdb,0.9394472849955733,95.84486810321154,0.9350747349379575
63,spec_iter_uniprot_sto_0.pdb,0.9390114807169481,95.9270366301141,0.9350058369453916
64,default_pdb70_6.pdb,0.9393193126058275,95.81029782325602,0.9349390387601793
65,spec_iter_uniprot_sto_1.pdb,0.9389245079956876,95.92184826164112,0.9349246415893719
66,default_pdb_7.pdb,0.9392853220832127,95.89091050143193,0.9348253814485029
67,default_pdb70_7.pdb,0.9390364521900089,95.50349857472462,0.9347452329428847
68,spec_iter_uniprot_sto_2.pdb,0.9388819778902938,96.06555387521665,0.9347418039032541
69,spec_iter_uniprot_sto_3.pdb,0.9387045836081022,96.05361937100801,0.9345848746226214
70,default_struct_7.pdb,0.9387412522979135,95.60559659509617,0.9343731970538209
71,lewis_3.pdb,0.9385348096628731,95.44634987748341,0.9342145112184633
72,spec_iter_uniref_sto_2.pdb,0.9384116863349841,96.04838415650579,0.9342143482991013
73,default_pdb_8.pdb,0.9385365061552053,95.56829472816956,0.9341864310223009
74,default_comp_7.pdb,0.9385401859628744,95.72079546877977,0.9341384819099822
75,default_struct_8.pdb,0.9384660090050814,95.8216974872695,0.9340109698979402
76,lewis_4.pdb,0.938455738404077,95.75653616567503,0.9339906052308643
77,spec_iter_uniref_sto_3.pdb,0.938177181258564,96.00447058217807,0.9339733268767128
78,default_uniref30_22_7.pdb,0.938404379604159,95.71775840233668,0.9339038964744207
79,default_comp_8.pdb,0.9382681240192606,95.5454426678036,0.9338831780265084
80,default_struct_9.pdb,0.9382861381109422,95.6047959908289,0.9338827754127159
81,default_pdb70_8.pdb,0.9380350509639098,95.50541001426929,0.9336196978758875
82,default_multimer_6.pdb,0.9379422890928291,95.15399645553676,0.9336076304870229
83,default_multimer_7.pdb,0.9381283833644174,95.64685973244679,0.9335992637090162
84,default_uniref30_22_8.pdb,0.9377785299574888,95.21899115586196,0.9332232589394959
85,default_multimer_8.pdb,0.9375522866984116,95.45706227569039,0.9329618123201511
86,default_uniclust30_6.pdb,0.9373020463853439,95.61840020270847,0.9327217446499936
87,spec_af_2.pdb,0.9369580789857834,95.90875252182249,0.9314577588330454
