,model,avg_tmscore
0,default_comp_2.pdb,0.5134235718162878
1,default_pdb_4.pdb,0.5133918776914874
2,default_comp_3.pdb,0.5133647800838058
3,default_struct_4.pdb,0.513350849124863
4,default_pdb70_3.pdb,0.5133475099437099
5,default_multimer_4.pdb,0.5133047187521513
6,iter_1_2.pdb,0.5133046728076844
7,default_pdb_3.pdb,0.5132503464398138
8,iter_1_3.pdb,0.513247685767236
9,default_struct_3.pdb,0.5131963843395361
10,default_pdb70_2.pdb,0.513053987789942
11,default_multimer_3.pdb,0.513046216821341
12,default_uniclust30_4.pdb,0.5129211342122393
13,default_uniclust30_2.pdb,0.5126909756725783
14,default_pdb70_4.pdb,0.5125179821477355
15,default_multimer_1.pdb,0.5125123420548093
16,default_struct_2.pdb,0.5125039682753161
17,iter_1_4.pdb,0.5124933138365974
18,default_pdb_2.pdb,0.5123755158136043
19,default_uniclust30_3.pdb,0.5122918970851849
20,default_comp_4.pdb,0.5122693662007431
21,spec_iter_uniref_sto_4.pdb,0.5121167406209418
22,spec_iter_uniprot_sto_3.pdb,0.5118510105368244
23,spec_iter_uniprot_sto_2.pdb,0.5118400290459272
24,default_struct_1.pdb,0.5117206434097693
25,default_comp_0.pdb,0.5114949155339568
26,default_uniref30_22_2.pdb,0.5112493274212107
27,default_pdb70_1.pdb,0.5112393884614239
28,default_uniref30_22_3.pdb,0.5110344579011582
29,default_struct_0.pdb,0.5109855025093738
30,default_comp_1.pdb,0.5108382484390458
31,default_pdb70_0.pdb,0.5106417272165522
32,default_uniclust30_1.pdb,0.5105854428916079
33,iter_1_1.pdb,0.5105245573750282
34,default_uniref30_22_1.pdb,0.5104310811338737
35,default_uniref30_22_4.pdb,0.5103657980346584
36,spec_af_3.pdb,0.5103367515986531
37,spec_af_1.pdb,0.5102926066252275
38,default_uniclust30_0.pdb,0.5102590687151303
39,spec_af_2.pdb,0.5102388130024805
40,spec_af_0.pdb,0.5101441366870372
41,default_pdb_1.pdb,0.5097866284747472
42,default_af_0.pdb,0.5096853335926723
43,default_multimer_0.pdb,0.5096703352215126
44,default_pdb_0.pdb,0.5093107833938053
45,default_af_1.pdb,0.5092652902135988
46,spec_af_4.pdb,0.5090813821134847
47,spec_iter_uniprot_sto_4.pdb,0.5081539803002747
48,spec_iter_uniref_sto_1.pdb,0.5081218649848258
49,spec_iter_uniref_sto_3.pdb,0.5076029957699515
50,default_uniref30_22_0.pdb,0.505572301604687
51,spec_iter_uniref_sto_2.pdb,0.5053509408854072
52,spec_iter_uniref_sto_0.pdb,0.5051499351181397
53,spec_iter_uniprot_sto_1.pdb,0.5043453323033738
54,spec_iter_uniprot_sto_0.pdb,0.5027807872692944
55,default_multimer_2.pdb,0.501861667987286
56,default_af_3.pdb,0.49986476257346596
57,default_af_2.pdb,0.49984761295695895
58,default_af_4.pdb,0.49801549595799605
59,iter_1_0.pdb,0.4890390316175926
60,uniclust_oxmatch_a3m_1.pdb,0.48376737870772
61,uniclust_oxmatch_a3m_0.pdb,0.47926446495911235
62,spec_pdb_2.pdb,0.3383513182768013
63,uniclust_oxmatch_a3m_2.pdb,0.33771826285614187
64,spec_pdb70_1.pdb,0.33748034471020555
65,spec_struct_1.pdb,0.33734466415871245
66,spec_struct_0.pdb,0.33733724703556306
67,spec_pdb70_4.pdb,0.33725541300443795
68,spec_comp_1.pdb,0.3370435947417963
69,spec_pdb_0.pdb,0.33680292805855727
70,spec_pdb_1.pdb,0.3367789234814824
71,spec_pdb_4.pdb,0.3365108514409046
72,spec_pdb70_3.pdb,0.3364911366188116
73,spec_comp_0.pdb,0.33639462591346064
74,spec_iter_uniref_a3m_2.pdb,0.3363856718794512
75,pdb_iter_uniref_a3m_2.pdb,0.33614074828958374
76,spec_iter_uniref_a3m_0.pdb,0.3360015206066509
77,spec_pdb70_0.pdb,0.33579316557941724
78,spec_struct_3.pdb,0.33567639588600645
79,spec_iter_uniref_a3m_1.pdb,0.33501177007406413
80,spec_iter_uniref_a3m_4.pdb,0.3345463456956973
81,spec_comp_2.pdb,0.3344010995887596
82,spec_pdb_3.pdb,0.33417496425664284
83,uniclust_oxmatch_a3m_4.pdb,0.33405898406749424
84,iter_1_old_1.pdb,0.3340237292381672
85,spec_struct_2.pdb,0.3338408238380658
86,spec_iter_uniref_a3m_3.pdb,0.3335614882941045
87,spec_pdb70_2.pdb,0.3332498577270774
88,iter_1_old_4.pdb,0.33298189168151243
89,spec_comp_3.pdb,0.3319173774070675
90,iter_2_old_1.pdb,0.3318720291774741
91,iter_1_old_0.pdb,0.33186170941878934
92,iter_2_old_0.pdb,0.33185774980946253
93,iter_2_old_2.pdb,0.3317089636139545
94,uniclust_oxmatch_a3m_3.pdb,0.33143813446389825
95,iter_1_old_2.pdb,0.33078569127992086
96,spec_struct_4.pdb,0.3298429905722109
97,pdb_iter_uniref_a3m_4.pdb,0.3204181293046957
98,iter_2_old_3.pdb,0.3203977610228145
99,iter_1_old_3.pdb,0.3184598145339545
100,pdb_iter_uniref_a3m_3.pdb,0.31829476568028525
101,iter_2_old_4.pdb,0.31742757986932063
102,spec_comp_4.pdb,0.3110150405396428
103,pdb_iter_uniref_a3m_0.pdb,0.30208599884066817
104,pdb_iter_uniref_a3m_1.pdb,0.30119446113863924
