,model,avg_tmscore
0,spec_af_4.pdb,0.77481035667638
1,default_af_3.pdb,0.7743659982620242
2,spec_af_0.pdb,0.7743430687826689
3,default_af_4.pdb,0.7743250473026396
4,spec_af_3.pdb,0.7743178017182184
5,spec_af_1.pdb,0.7742799854268216
6,spec_af_2.pdb,0.7742585123783805
7,default_af_2.pdb,0.7742362881351281
8,spec_iter_uniprot_sto_1.pdb,0.7740869874005268
9,default_af_0.pdb,0.7740295199524888
10,default_af_1.pdb,0.7739657340634608
11,spec_iter_uniprot_sto_0.pdb,0.7739181548266699
12,spec_iter_uniref_sto_0.pdb,0.773884301567856
13,spec_iter_uniref_sto_1.pdb,0.773635937406278
14,lewis_1.pdb,0.773530627873207
15,pdb_iter_uniref_a3m_1.pdb,0.773396263208233
16,default_uniclust30_2.pdb,0.7731330668631397
17,default_comp_2.pdb,0.7731080194840816
18,default_struct_2.pdb,0.7730659664408285
19,default_img_2.pdb,0.7730605436339142
20,default_uniref30_22_2.pdb,0.7730363349322782
21,default_comp_3.pdb,0.7730161116753568
22,default_struct_3.pdb,0.7729148344159605
23,default_pdb_2.pdb,0.7729051721572091
24,default_uniclust30_3.pdb,0.772787595362231
25,default_pdb70_2.pdb,0.7727495335499667
26,default_img_3.pdb,0.77271941239583
27,lewis_3.pdb,0.772662817419095
28,default_pdb70_3.pdb,0.7725769932429697
29,default_multimer_2.pdb,0.7724980997884491
30,default_multimer_3.pdb,0.772396958157617
31,default_uniref30_22_3.pdb,0.7723039292358597
32,default_pdb_3.pdb,0.772190443853609
33,spec_iter_uniref_sto_4.pdb,0.7720616654197269
34,default_struct_4.pdb,0.7712038420628236
35,lewis_4.pdb,0.7712009625325971
36,default_multimer_1.pdb,0.7710605279773179
37,default_uniref30_22_0.pdb,0.7706376141476055
38,default_uniref30_22_1.pdb,0.7706230097763747
39,default_multimer_0.pdb,0.7705481033644586
40,lewis_0.pdb,0.770496126256234
41,img_multimer_4.pdb,0.7704444258706378
42,default_comp_0.pdb,0.7703741521067228
43,img_multimer_2.pdb,0.7703627860387919
44,default_pdb70_4.pdb,0.7703571322858759
45,default_uniclust30_0.pdb,0.7701348378394367
46,lewis_2.pdb,0.770130649650752
47,default_uniclust30_1.pdb,0.7701226595650401
48,default_pdb_4.pdb,0.7700370129364662
49,default_comp_1.pdb,0.7700321545432158
50,default_multimer_4.pdb,0.7699628423897024
