,model,confidence
0,default_af_0.pdb,0.952897143185521
1,default_af_1.pdb,0.9527183375880544
2,default_af_4.pdb,0.9488086254542216
3,default_af_3.pdb,0.9500842094585016
4,default_af_2.pdb,0.950588804227074
5,lewis_0.pdb,0.944607262845929
6,default_struct_2.pdb,0.9400215729748048
7,default_comp_1.pdb,0.942375154040243
8,default_comp_0.pdb,0.9425159936995532
9,default_pdb_0.pdb,0.9434059665063051
10,default_comp_2.pdb,0.9395854349296416
11,default_img_2.pdb,0.9395774564875836
12,lewis_1.pdb,0.940465042352318
13,default_struct_0.pdb,0.9429354051328396
14,default_pdb_1.pdb,0.9432243283441852
15,default_img_1.pdb,0.9419087890675124
16,default_pdb_2.pdb,0.9398429853725608
17,default_multimer_1.pdb,0.9403304964078322
18,default_multimer_0.pdb,0.940767092220564
19,default_img_3.pdb,0.9392129573039328
20,default_multimer_2.pdb,0.9393018383574988
21,default_comp_3.pdb,0.9394678547265822
22,default_img_0.pdb,0.942411040769707
23,default_pdb70_2.pdb,0.9394812869449408
24,default_pdb70_0.pdb,0.9419763812995682
25,default_struct_3.pdb,0.9388814647377284
26,default_pdb_3.pdb,0.938932735951933
27,default_struct_1.pdb,0.9420393569376212
28,default_multimer_3.pdb,0.9385742492699524
29,default_uniref30_22_2.pdb,0.9388716427785476
30,default_pdb70_1.pdb,0.9417875442988218
31,Elo_4.pdb,0.9391726975121868
32,default_uniref30_22_1.pdb,0.9399046016448788
33,default_uniclust30_2.pdb,0.9386789642292276
34,Elo_2.pdb,0.9393703468064416
35,default_uniclust30_3.pdb,0.9382860477325554
36,default_uniref30_22_0.pdb,0.9404713291717032
37,default_uniclust30_1.pdb,0.9393229064080784
38,default_uniref30_22_3.pdb,0.937918729181032
39,default_uniclust30_0.pdb,0.9396062652726128
40,Elo_0.pdb,0.9408406999150418
41,Elo_1.pdb,0.9399288813437048
42,default_pdb70_3.pdb,0.9375555088189312
43,default_uniref30_22_4.pdb,0.9378431427292176
44,default_struct_4.pdb,0.9378375935562676
45,spec_iter_uniref_sto_0.pdb,0.936549132085357
46,lewis_2.pdb,0.9361677915216702
47,default_multimer_4.pdb,0.9370801377694212
