,model,score
0,spec_af_4.pdb,0.8608129824561402
1,default_af_3.pdb,0.8606799122807017
2,spec_af_0.pdb,0.8606609649122807
3,spec_af_1.pdb,0.8605722807017545
4,default_af_2.pdb,0.8605631578947368
5,spec_af_3.pdb,0.8604985087719297
6,spec_af_2.pdb,0.8604611403508772
7,default_af_4.pdb,0.8604123684210525
8,default_af_0.pdb,0.8603735087719299
9,default_af_1.pdb,0.8602807894736842
10,spec_iter_uniprot_sto_1.pdb,0.8597694736842104
11,spec_iter_uniprot_sto_0.pdb,0.8595783333333333
12,spec_iter_uniref_sto_0.pdb,0.8595240350877195
13,spec_iter_uniref_sto_1.pdb,0.8592207894736843
14,lewis_1.pdb,0.859135350877193
15,default_uniclust30_2.pdb,0.8586702631578946
16,default_comp_2.pdb,0.8586354385964912
17,default_struct_2.pdb,0.858591403508772
18,default_uniref30_22_2.pdb,0.858585
19,default_img_2.pdb,0.8585792982456139
20,default_comp_3.pdb,0.8585271929824563
21,default_pdb_2.pdb,0.8584061403508771
22,default_struct_3.pdb,0.8584041228070176
23,default_uniclust30_3.pdb,0.8582505263157895
24,default_pdb70_2.pdb,0.8582174561403508
25,default_img_3.pdb,0.8581835964912281
26,lewis_3.pdb,0.8580581578947369
27,default_pdb70_3.pdb,0.8579948245614036
28,default_multimer_2.pdb,0.8579278947368422
29,default_multimer_3.pdb,0.8578056140350876
30,spec_iter_uniref_sto_4.pdb,0.8577259649122806
31,default_uniref30_22_3.pdb,0.8577195614035087
32,pdb_iter_uniref_a3m_1.pdb,0.8576758771929825
33,default_pdb_3.pdb,0.8575558771929824
34,default_struct_4.pdb,0.856426140350877
35,lewis_4.pdb,0.8563520175438598
36,default_multimer_1.pdb,0.8562694736842105
37,default_uniref30_22_0.pdb,0.8557927192982455
38,default_uniref30_22_1.pdb,0.8557734210526318
39,lewis_0.pdb,0.8556933333333333
40,default_multimer_0.pdb,0.8556858771929825
41,default_comp_0.pdb,0.855532456140351
42,img_multimer_4.pdb,0.8554578070175438
43,img_multimer_2.pdb,0.8554575438596492
44,default_pdb70_4.pdb,0.8554303508771928
45,default_uniclust30_0.pdb,0.8552537719298245
46,default_uniclust30_1.pdb,0.8552168421052632
47,lewis_2.pdb,0.8551823684210527
48,default_comp_1.pdb,0.8551421929824561
49,default_pdb_4.pdb,0.8550799122807017
50,img_multimer_1.pdb,0.855068245614035
51,default_multimer_4.pdb,0.8550022807017543
52,default_comp_4.pdb,0.8548609649122807
53,default_struct_0.pdb,0.8547054385964912
54,default_uniclust30_4.pdb,0.8546352631578947
55,default_uniref30_22_4.pdb,0.8546346491228071
56,default_pdb70_0.pdb,0.8546229824561402
57,default_pdb70_1.pdb,0.854499298245614
58,spec_iter_uniref_sto_2.pdb,0.8543917543859648
59,default_struct_1.pdb,0.8543237719298246
60,default_img_4.pdb,0.854315350877193
61,default_img_1.pdb,0.8541776315789474
62,spec_iter_uniref_sto_3.pdb,0.8539304385964913
63,spec_iter_uniprot_sto_3.pdb,0.8538364912280703
64,default_pdb_0.pdb,0.8537750877192982
65,default_pdb_1.pdb,0.8537447368421052
66,default_img_0.pdb,0.8536792982456141
67,img_multimer_3.pdb,0.8534917543859648
68,spec_iter_uniprot_sto_4.pdb,0.8527770175438597
69,img_multimer_0.pdb,0.8526686842105263
70,spec_iter_uniprot_sto_2.pdb,0.8524164912280701
71,iter_2_old_0.pdb,0.8474981578947369
72,iter_2_old_1.pdb,0.8446530701754384
73,pdb_iter_uniref_a3m_0.pdb,0.8421580701754385
74,iter_1_old_0.pdb,0.8333015789473686
75,pdb_iter_uniref_a3m_3.pdb,0.8315193859649124
76,iter_2_old_2.pdb,0.8289425438596492
77,iter_1_old_3.pdb,0.8279035087719298
78,iter_2_old_3.pdb,0.8272655263157895
79,pdb_iter_uniref_a3m_4.pdb,0.8248108771929825
80,iter_1_old_2.pdb,0.8233842105263158
81,iter_1_old_4.pdb,0.8160976315789474
82,iter_1_old_1.pdb,0.8018867543859648
83,spec_struct_4.pdb,0.6821611403508772
84,uniclust_oxmatch_a3m_3.pdb,0.6779111403508773
85,uniclust_oxmatch_a3m_4.pdb,0.6777345614035089
86,spec_iter_uniref_a3m_3.pdb,0.6698377192982456
87,spec_pdb_3.pdb,0.6601402631578948
88,spec_pdb_4.pdb,0.6591355263157894
89,spec_iter_uniref_a3m_1.pdb,0.6547796491228071
90,iter_2_old_4.pdb,0.6537329824561403
91,spec_comp_3.pdb,0.6532464035087721
92,spec_comp_1.pdb,0.652161754385965
93,spec_pdb70_2.pdb,0.6501831578947368
94,spec_iter_uniref_a3m_4.pdb,0.645970701754386
95,spec_comp_2.pdb,0.6458224561403508
96,spec_struct_3.pdb,0.6414745614035087
97,spec_pdb70_4.pdb,0.6407352631578949
98,spec_iter_uniref_a3m_2.pdb,0.6406799999999999
99,spec_pdb_0.pdb,0.6404676315789473
100,spec_comp_4.pdb,0.6395526315789474
101,spec_iter_uniref_a3m_0.pdb,0.639143596491228
102,spec_comp_0.pdb,0.6380685087719298
103,spec_pdb_1.pdb,0.6371745614035088
104,spec_pdb_2.pdb,0.6356305263157894
105,pdb_iter_uniref_a3m_2.pdb,0.6321928070175439
106,spec_pdb70_3.pdb,0.6314511403508772
107,uniclust_oxmatch_a3m_1.pdb,0.6309759649122808
108,uniclust_oxmatch_a3m_2.pdb,0.6296249122807016
109,spec_struct_2.pdb,0.6280588596491228
110,uniclust_oxmatch_a3m_0.pdb,0.6276155263157894
111,spec_struct_0.pdb,0.6256236842105262
112,spec_pdb70_1.pdb,0.6250356140350876
113,spec_struct_1.pdb,0.619903947368421
114,spec_pdb70_0.pdb,0.6162441228070177
