,model,avg_tmscore
0,default_uniref30_22_3.pdb,0.244270358969461
1,spec_comp_4.pdb,0.24278303742669166
2,default_multimer_2.pdb,0.24273541375239113
3,spec_struct_3.pdb,0.24252470671267437
4,default_pdb70_1.pdb,0.2424066379033602
5,default_comp_1.pdb,0.24205167891145873
6,default_uniref30_22_2.pdb,0.24203435892171105
7,spec_colab_iter_3.pdb,0.24194254262665976
8,default_comp_2.pdb,0.2418858658663958
9,default_comp_4.pdb,0.2418777834685105
10,spec_iter_uniprot_sto_0.pdb,0.24183776448762095
11,default_uniref30_22_4.pdb,0.24183712443744967
12,default_uniclust30_2.pdb,0.24182359074289336
13,default_pdb_1.pdb,0.24178694577133453
14,spec_iter_uniref_a3m_2.pdb,0.24175736214783153
15,spec_iter_uniprot_sto_1.pdb,0.24174732927005288
16,default_uniref30_22_0.pdb,0.24162723611404593
17,unidist_uniprot_sto_1.pdb,0.24158091964750236
18,default_comp_3.pdb,0.2414155880878339
19,default_uniclust30_0.pdb,0.24134271094739343
20,unidist_uniref_sto_0.pdb,0.24128236458520685
21,spec_iter_uniref_sto_1.pdb,0.24109110007509366
22,spec_iter_uniref_sto_0.pdb,0.24105820553830126
23,unidist_uniprot_sto_0.pdb,0.24100735788376043
24,default_pdb_3.pdb,0.24092467685303695
25,uniclust_oxmatch_a3m_2.pdb,0.2409083646026954
26,unidist_uniref_sto_2.pdb,0.2408762673507391
27,default_uniref30_22_1.pdb,0.2406657280136478
28,spec_iter_uniref_a3m_3.pdb,0.2406547531487997
29,spec_struct_2.pdb,0.2405828444373481
30,uniclust_oxmatch_a3m_1.pdb,0.24045938672225545
31,default_struct_0.pdb,0.2402677319052125
32,default_pdb_2.pdb,0.23997988267652795
33,unidist_uniref_sto_1.pdb,0.23991739751600405
34,spec_colab_iter_1.pdb,0.23987178663610728
35,spec_pdb_2.pdb,0.23984052174199724
36,default_uniclust30_1.pdb,0.2398190975273353
37,spec_iter_uniref_sto_4.pdb,0.2395875998618428
38,spec_pdb_3.pdb,0.2395368797133166
39,spec_pdb_1.pdb,0.2394465722977899
40,spec_comp_0.pdb,0.23933171970330047
41,default_multimer_0.pdb,0.23904488474241684
42,default_comp_0.pdb,0.2381530114416473
43,spec_colab_iter_2.pdb,0.23685550350395773
44,spec_iter_uniref_a3m_1.pdb,0.23667123790628442
45,default_pdb_0.pdb,0.2363220492852037
46,iter_1_0.pdb,0.23449966823075036
47,spec_pdb70_2.pdb,0.23431487285703562
48,spec_comp_3.pdb,0.23394678915054115
49,uniclust_oxmatch_a3m_4.pdb,0.232557694231688
50,spec_pdb_0.pdb,0.2322374405605681
51,spec_iter_uniref_a3m_0.pdb,0.2315140489621625
52,unidist_uniref_sto_3.pdb,0.23150008595192775
53,uniclust_oxmatch_a3m_3.pdb,0.2313470510357488
54,spec_pdb70_3.pdb,0.2301831538279856
55,unidist_uniprot_sto_3.pdb,0.2272423708878702
56,spec_iter_uniref_sto_3.pdb,0.2256293344399659
57,default_pdb70_3.pdb,0.22475238063927325
58,iter_1_1.pdb,0.2235891408789383
59,default_pdb70_2.pdb,0.22249616811751347
60,unidist_uniref_sto_4.pdb,0.22238564473278336
61,default_pdb_4.pdb,0.22230894764119172
62,spec_pdb70_1.pdb,0.22166389410494403
63,unidist_uniprot_sto_2.pdb,0.22084864561701587
64,spec_comp_1.pdb,0.22037716001743046
65,spec_iter_uniprot_sto_4.pdb,0.220228613331326
66,default_pdb70_0.pdb,0.22015665723908612
67,default_multimer_3.pdb,0.22008271077401625
68,spec_colab_iter_4.pdb,0.21997781682013112
69,spec_pdb70_0.pdb,0.2196158294069321
70,spec_iter_uniref_a3m_4.pdb,0.21919779151266933
71,spec_pdb_4.pdb,0.21908803534240526
72,spec_comp_2.pdb,0.21863564284264939
73,spec_af_3.pdb,0.2158878932384153
74,spec_af_2.pdb,0.2154994034449355
75,default_uniclust30_4.pdb,0.21513682659019265
76,default_af_0.pdb,0.21482695729169535
77,default_af_3.pdb,0.21479801601127504
78,default_struct_1.pdb,0.21478974671519885
79,spec_struct_4.pdb,0.21469067354539867
80,default_struct_3.pdb,0.2145437331142233
81,spec_af_0.pdb,0.21450993646255243
82,unidist_uniprot_sto_4.pdb,0.21449806892526319
83,default_af_4.pdb,0.21423291832918626
84,spec_af_1.pdb,0.21408427509446631
85,iter_1_3.pdb,0.21401254818458176
86,default_af_1.pdb,0.21360578537228875
87,iter_2_2.pdb,0.2132692471159578
88,iter_2_4.pdb,0.21262022352385918
89,default_struct_4.pdb,0.21245847422034828
90,iter_1_2.pdb,0.21096555656869195
91,spec_iter_uniprot_sto_2.pdb,0.21033939470864627
92,iter_1_4.pdb,0.20987489968792852
93,iter_2_1.pdb,0.20959194434408507
94,iter_2_0.pdb,0.209359381924356
95,iter_2_3.pdb,0.20925313148532923
96,spec_pdb70_4.pdb,0.20837840766515286
97,default_pdb70_4.pdb,0.20700373818392476
98,default_af_2.pdb,0.20663308669837077
99,default_multimer_4.pdb,0.20143429599954904
100,default_multimer_1.pdb,0.1938774218812665
101,spec_struct_1.pdb,0.19349309411921733
102,spec_iter_uniref_sto_2.pdb,0.19253680247532992
103,uniclust_oxmatch_a3m_0.pdb,0.19218490585486991
104,spec_struct_0.pdb,0.19175638179808221
105,spec_colab_iter_0.pdb,0.1917446928341749
106,spec_af_4.pdb,0.19109019495269547
107,spec_iter_uniprot_sto_3.pdb,0.19004704063416442
108,default_uniclust30_3.pdb,0.189563510041313
109,default_struct_2.pdb,0.18948329071748957
