,model,ptm,plddt_avg,confidence
0,spec_colab_iter_0.pdb,0.781399507915677,88.76289969452867,0.5679461994957331
1,spec_struct_0.pdb,0.7708300627170552,88.94742714770342,0.536111837166519
2,uniclust_oxmatch_a3m_0.pdb,0.760782563594143,88.31546304033188,0.531262748222979
3,unidist_uniprot_sto_0.pdb,0.727800238626775,86.7761268060034,0.43940884838453464
4,unidist_uniref_sto_0.pdb,0.7227023788611474,86.77191339187115,0.4339462746842778
5,spec_pdb_0.pdb,0.6944665691428673,83.92153732407752,0.3809257940684416
6,uniclust_oxmatch_a3m_1.pdb,0.6972714152823826,85.5324561278114,0.3758823054411201
7,spec_comp_0.pdb,0.6951221663115272,84.88007861531881,0.3712381688427498
8,default_comp_0.pdb,0.6944701228731691,84.8783496627583,0.37092897006260994
9,uniclust_oxmatch_a3m_2.pdb,0.6958318718250999,85.24072994332111,0.3693156434690239
10,spec_iter_uniref_sto_0.pdb,0.6617887807799523,85.82137885812249,0.36553064968016036
11,spec_struct_1.pdb,0.6746058265898619,86.55940611035473,0.36236087879606077
12,spec_comp_1.pdb,0.6856945775182646,85.18123024166934,0.3574085478431305
13,spec_pdb_1.pdb,0.6865870056587248,83.94531590741093,0.3560703813639837
14,spec_comp_2.pdb,0.6800526338826013,85.0778692781014,0.3473973504306951
15,unidist_uniref_sto_1.pdb,0.6622854618494614,85.66877845789223,0.3470149308098337
16,spec_colab_iter_1.pdb,0.6596628078161668,85.35016025559345,0.3449807335603037
17,spec_iter_uniprot_sto_0.pdb,0.6538495480647714,85.32990181344016,0.3406388652251369
18,default_comp_1.pdb,0.6629648207331286,84.53059418529529,0.340411758397114
19,spec_comp_3.pdb,0.6766509111564665,83.80956675199717,0.32934373012863216
20,default_uniref30_22_0.pdb,0.65841667824119,85.0813116659389,0.32904103790348704
21,unidist_uniref_sto_2.pdb,0.6716409165466491,84.73528196536628,0.3242410031716956
22,spec_pdb_2.pdb,0.6604478396827865,84.01932713722037,0.3238181836973606
23,spec_iter_uniprot_sto_1.pdb,0.6516375066275599,85.28180577043923,0.32342928889265066
24,default_struct_0.pdb,0.6506977753845182,85.54674953674422,0.31894308481628353
25,default_pdb_0.pdb,0.6569907962864752,84.12861067023888,0.31586634515893686
26,spec_pdb70_0.pdb,0.6667423215321675,84.3598713147187,0.31356060438974653
27,default_uniref30_22_1.pdb,0.6477833333019497,84.93656559907073,0.3070606577874041
28,unidist_uniprot_sto_1.pdb,0.6630744866373522,84.19625661125193,0.30422060354237523
29,iter_1_0.pdb,0.6572456751208383,85.77668017570606,0.2999651271887795
30,spec_iter_uniref_sto_1.pdb,0.6608594718941017,84.08319326474025,0.2987229955865535
31,spec_comp_4.pdb,0.6525930976877313,84.14454542888735,0.29687488508243765
32,default_uniref30_22_2.pdb,0.6412196165074039,84.64616904398403,0.293926990146421
33,spec_pdb_3.pdb,0.6541109585456586,83.63510252774381,0.2927332143722482
34,spec_pdb70_1.pdb,0.6564795709626173,83.89195098742833,0.2916104264453311
35,spec_colab_iter_2.pdb,0.6502598128869219,84.5502506383944,0.29135045214800204
