,model,ptm,plddt_avg,confidence
1,default_uniclust30_0.pdb,0.7401138065383721,91.24231914170791,0.6771611833200035
3,lewis_0.pdb,0.7291631975480133,91.45850542174547,0.6751009042801105
4,lewis_1.pdb,0.728918983561408,91.47337875316916,0.6750221637929701
5,default_uniref30_22_0.pdb,0.738525009807316,91.14660733895315,0.6748955918662484
6,default_uniclust30_1.pdb,0.7363711940259228,91.21697415342226,0.6746641466420986
7,default_uniref30_22_1.pdb,0.7364144600264143,91.22153166244857,0.6737078721688571
8,lewis_2.pdb,0.7375011030585923,91.22676471892842,0.6733210480958494
9,default_uniref30_22_2.pdb,0.72542441041643,91.49979929779516,0.67144038707291
10,lewis_3.pdb,0.7280994057791409,91.51501594526752,0.6713841557529963
12,lewis_4.pdb,0.7247989512850557,91.41179597591511,0.668546731022392
14,default_multimer_0.pdb,0.7232794228279861,91.15324420412396,0.667656649412399
15,default_uniclust30_2.pdb,0.7241324407185306,91.37518027242162,0.6676279827420948
16,default_uniref30_22_3.pdb,0.7245801357689112,91.31855112302821,0.6676146679771465
17,default_multimer_1.pdb,0.7224941092414288,91.17489253130488,0.6675251928504831
18,default_mul_newest_0.pdb,0.7232735271835599,91.241803592921,0.6673294090347345
19,default_mul_newest_1.pdb,0.7243438376782703,91.27305368842198,0.6671799304842625
20,default_mul_newest_2.pdb,0.7259472859494608,91.27930826042328,0.6664921572326168
22,unidist_uniprot_sto_0.pdb,0.7238708588165422,90.92816303631894,0.6654470652874783
23,unidist_uniprot_sto_1.pdb,0.7233340387369527,90.83539172175423,0.6631025720601347
24,default_uniref30_22_4.pdb,0.7223274558121406,91.11453170840232,0.6627418011294691
25,default_mul_newest_3.pdb,0.7228906829579301,91.26543202709055,0.6614731446787443
26,default_mul_newest_4.pdb,0.7181971156309233,91.05128623536535,0.6604231851043341
27,default_pdb70_0.pdb,0.7238668724632216,90.91051371005935,0.659360061580657
28,default_multimer_2.pdb,0.7176728357964961,90.99010201019357,0.6589695952354712
29,spec_iter_uniref_sto_0.pdb,0.7191197826531691,90.7293760633316,0.6585150232725773
30,default_uniclust30_3.pdb,0.7165191630438809,91.0953585663793,0.65849104841383
31,default_multimer_3.pdb,0.7176114381695011,91.06653315952965,0.6577906859188123
32,default_pdb70_1.pdb,0.7243164774433288,90.681795132808,0.6576472997000915
33,iter_2_0.pdb,0.7228030166459651,91.69538234439231,0.6573761741604919
34,default_pdb70_2.pdb,0.7223253212873226,90.85924326619663,0.6570420257747985
35,iter_1_0.pdb,0.7227965029758784,91.85785393756248,0.6552558070954198
36,default_pdb70_3.pdb,0.7207815330479904,90.49660660364809,0.6551247533411655
37,unidist_uniprot_sto_2.pdb,0.715736387085161,90.64607151249427,0.6541234965942784
38,spec_iter_uniref_sto_1.pdb,0.7140412034206309,90.77430288810902,0.6540064275585159
39,iter_1_1.pdb,0.7188569009175678,91.79793002419184,0.6532485187028007
40,iter_2_1.pdb,0.7178828057438731,91.70994527121427,0.6516679155188918
41,spec_iter_uniref_sto_2.pdb,0.7103713303278407,90.58672545064871,0.6511930137767499
42,spec_iter_uniref_sto_3.pdb,0.7120366986048583,90.53998928675465,0.6510712801506592
43,iter_1_2.pdb,0.7172550068774036,90.89689654982973,0.6504960319693528
44,default_comp_0.pdb,0.7142381401471976,90.24976687206546,0.6500850147329308
45,default_comp_1.pdb,0.7119141436320927,90.3892181848725,0.649296395315774
46,default_pdb_0.pdb,0.713034023531353,90.58361125372875,0.6491022804753136
47,default_af_0.pdb,0.7188840196206518,90.76815860383039,0.648315006209897
48,default_af_1.pdb,0.714556210914373,91.37755816740528,0.6478229033309459
49,default_pdb_1.pdb,0.7102741027390143,90.61694018252065,0.6476257567508058
50,iter_2_2.pdb,0.713764166153994,90.923360604468,0.6474805782869512
51,iter_1_3.pdb,0.7148799394395802,90.94384098657932,0.6474085707431407
52,iter_2_3.pdb,0.7120168243806855,90.9443123988229,0.6472144610675434
53,default_struct_0.pdb,0.7099478197822496,90.83075749401402,0.6469687452461228
54,unidist_uniprot_sto_3.pdb,0.7065773850579833,90.39959884588117,0.6468057800511474
55,default_af_2.pdb,0.7143333321708818,90.74268559235911,0.6433168960789517
56,default_struct_1.pdb,0.704160885074507,90.66821873302553,0.6412142189460537
57,default_pdb_2.pdb,0.6991330247646681,91.1649140975104,0.6409822674895548
58,default_af_3.pdb,0.71153513426021,91.40214454591124,0.6403977231868809
59,default_pdb70_4.pdb,0.7151356190980567,90.69030448047282,0.6393293470251777
60,spec_iter_uniref_sto_4.pdb,0.7097013330492519,90.41942412317239,0.6387863225943475
61,iter_2_4.pdb,0.7132471207002802,91.5781566179115,0.6372778535528978
62,default_pdb_3.pdb,0.697438997217373,90.16642635026483,0.6370348537342461
63,default_struct_2.pdb,0.6948197691045094,90.50478729919998,0.6360235851685582
64,default_pdb_4.pdb,0.6949517636834943,90.37731809709776,0.6350508671867722
65,default_multimer_4.pdb,0.7066679620057814,90.7695444654471,0.6334434633118009
66,default_comp_2.pdb,0.7075602734867261,89.82754102022432,0.6329117243445621
67,unidist_uniprot_sto_4.pdb,0.7040494285132076,90.42498246763876,0.6317681471925097
68,default_struct_3.pdb,0.6901101814592756,90.30613016547868,0.630640787817734
69,default_uniclust30_4.pdb,0.7019218251915103,90.8259188761121,0.6289282569450404
70,iter_1_4.pdb,0.6944367095571004,91.29676420718239,0.6274552664109319
71,default_comp_3.pdb,0.68762550199773,90.13658209854619,0.6266457745328468
72,default_comp_4.pdb,0.6844065928975573,89.57260821452559,0.6266085295780466
73,default_struct_4.pdb,0.6849059710023757,90.38861801750657,0.6232947279834341
74,default_af_4.pdb,0.6809935983947077,90.9452840807229,0.6171194159374865
