,model,score
0,spec_iter_uniref_sto_3.pdb,0.7064646511627907
1,spec_iter_uniprot_sto_4.pdb,0.7059764341085272
2,spec_iter_uniref_a3m_0.pdb,0.7051148062015504
3,uniclust_oxmatch_a3m_2.pdb,0.7044753488372093
4,unidist_uniref_sto_2.pdb,0.7042867441860465
5,spec_colab_iter_1.pdb,0.7036627131782947
6,default_struct_4.pdb,0.7033648062015504
7,avg_refine_2.pdb,0.7032194573643411
8,default_comp_4.pdb,0.7030973643410852
9,spec_colab_iter_0.pdb,0.7020967441860465
10,default_struct_3.pdb,0.7013141860465116
11,uniclust_oxmatch_a3m_0.pdb,0.7010663565891473
12,spec_iter_uniprot_sto_3.pdb,0.6992674418604651
13,spec_comp_0.pdb,0.6987404651162791
14,iter_2_4.pdb,0.6985257364341085
15,spec_struct_3.pdb,0.6968418604651163
16,unidist_uniprot_sto_0.pdb,0.696542945736434
17,spec_colab_iter_4.pdb,0.6954424031007753
18,unidist_uniref_sto_3.pdb,0.6951791472868217
19,iter_1_4.pdb,0.6949074418604652
20,unidist_uniprot_sto_2.pdb,0.6943638759689922
21,iter_2_ori_4.pdb,0.6936973643410853
22,spec_iter_uniref_a3m_4.pdb,0.6936603875968993
23,default_uniclust30_3.pdb,0.6930691472868218
24,spec_iter_uniref_sto_4.pdb,0.6928135658914729
25,iter_1_2.pdb,0.692246976744186
26,iter_1_ori_3.pdb,0.6921571317829457
27,iter_1_ori_1.pdb,0.6906108527131782
28,default_uniref30_22_4.pdb,0.6902247286821706
29,iter_2_0.pdb,0.6901445736434109
30,default_pdb70_3.pdb,0.6895993023255815
31,default_multimer_0.pdb,0.6877055813953489
32,iter_2_ori_3.pdb,0.6876617829457364
33,spec_iter_uniref_a3m_2.pdb,0.686487984496124
34,unidist_uniref_sto_4.pdb,0.6859948062015504
35,default_multimer_1.pdb,0.6850780620155038
36,default_uniref30_22_3.pdb,0.6845596899224806
37,spec_iter_uniref_a3m_1.pdb,0.6833751162790699
38,default_multimer_4.pdb,0.6747260465116279
39,spec_iter_uniprot_sto_1.pdb,0.6721232558139535
40,spec_iter_uniref_sto_1.pdb,0.6708926356589148
41,default_multimer_2.pdb,0.6707754263565892
42,uniclust_oxmatch_a3m_4.pdb,0.6704738759689922
43,spec_iter_uniref_a3m_3.pdb,0.6700420930232558
44,spec_struct_2.pdb,0.6699989147286822
45,default_struct_0.pdb,0.6691334108527132
46,spec_iter_uniprot_sto_0.pdb,0.669126046511628
47,default_comp_1.pdb,0.6688673643410852
48,spec_pdb70_2.pdb,0.6687706976744187
49,spec_colab_iter_2.pdb,0.6686472868217053
50,iter_2_ori_1.pdb,0.6680139534883721
51,spec_colab_iter_3.pdb,0.6676454263565892
52,iter_2_1.pdb,0.6674925581395349
53,unidist_uniref_sto_0.pdb,0.6670244186046511
54,avg_refine_1.pdb,0.6669488372093023
55,unidist_uniprot_sto_1.pdb,0.6667206201550387
56,spec_comp_1.pdb,0.6664893023255812
57,iter_1_ori_0.pdb,0.6663415503875968
58,spec_iter_uniref_sto_0.pdb,0.6662427906976744
