,model,ptm,plddt_avg,confidence
0,default_multimer_0.pdb,0.7925578002256022,86.41722641128852,0.7744122672899936
1,default_uniref30_22_0.pdb,0.7912045953804164,86.29897687744084,0.7727610873805267
2,default_uniref30_22_1.pdb,0.7910194069761981,86.23163819967763,0.7726212912920903
3,default_uniref30_22_2.pdb,0.7809144295043867,86.02198828282715,0.7611498124755844
4,default_uniref30_22_3.pdb,0.7803962819625956,85.92015510640756,0.7604132770071432
5,default_uniref30_22_4.pdb,0.778715759809305,85.98112037610092,0.7588895619502645
6,default_multimer_1.pdb,0.7755061446273009,87.06703243356124,0.7549440633981165
7,default_multimer_2.pdb,0.7730954511874182,87.12298000175696,0.7522782966278645
8,default_mul_newest_0.pdb,0.7727626714512008,87.20832531111907,0.7519901067694883
9,default_mul_newest_1.pdb,0.7725346193957945,87.46327461338437,0.7519210359702233
10,default_mul_newest_2.pdb,0.7718143095028647,87.23923666813447,0.7508696482470085
11,default_multimer_3.pdb,0.7719033824802782,85.15593703622618,0.7506493780494005
15,default_mul_newest_3.pdb,0.7663260583175464,87.01111496088143,0.7449455476620445
17,lewis_0.pdb,0.7629015868936337,87.0192127966902,0.7415744389302404
18,default_mul_newest_4.pdb,0.7628268103956468,87.05405886277369,0.741123511416898
19,lewis_1.pdb,0.7682185444050258,86.06717527976811,0.740886073764428
21,default_multimer_4.pdb,0.7587869401663571,85.66563377865154,0.7380229519981152
22,lewis_2.pdb,0.7472816258630695,86.01967576871661,0.7255906254045474
23,lewis_3.pdb,0.7246863770972005,82.9370956174448,0.7011112675764226
24,lewis_4.pdb,0.7175492380531902,85.70617412586819,0.6920358485872006
