,model,confidence
0,img_multimer_0.pdb,0.8525972625683358
1,img_multimer_1.pdb,0.8519611487607824
2,iter_2_old_0.pdb,0.8454681622308713
3,avg_refine_0.pdb,0.8467126188622773
4,avg_refine_1.pdb,0.8462511495820627
5,iter_1_0.pdb,0.8396624830686463
6,iter_1_old_0.pdb,0.8396796169204922
7,default_struct_0.pdb,0.8380839219141742
8,iter_2_old_1.pdb,0.8371689478381417
9,default_uniclust30_0.pdb,0.8465813778784756
10,iter_1_1.pdb,0.8385621281786451
11,lewis_0.pdb,0.8466627873924265
12,iter_2_old_2.pdb,0.8355381484279393
13,iter_1_2.pdb,0.8343574930118596
14,default_uniclust30_1.pdb,0.8446326713211654
15,default_mul_newest_0.pdb,0.8361371128334752
16,avg_refine_2.pdb,0.8376682250895849
17,iter_2_old_3.pdb,0.8336858107223817
18,avg_refine_3.pdb,0.8372776911729458
19,iter_1_old_1.pdb,0.8324151118422507
20,iter_1_3.pdb,0.8321363896268117
21,default_img_0.pdb,0.8323090543486216
22,default_mul_newest_1.pdb,0.8318389076876226
23,default_mul_newest_2.pdb,0.8316641675134617
24,avg_refine_4.pdb,0.8334607014879297
25,default_uniref30_22_0.pdb,0.8314379271877445
26,default_multimer_0.pdb,0.8328173398176665
27,default_mul_newest_3.pdb,0.8306045408808012
28,default_mul_newest_4.pdb,0.8300171983254893
29,default_uniref30_22_1.pdb,0.8303072957769426
30,iter_1_4.pdb,0.8279576419990031
31,default_uniref30_22_3.pdb,0.8294662647086453
32,iter_1_old_2.pdb,0.8311383398696944
33,default_uniref30_22_2.pdb,0.8299690131545508
34,default_uniref30_22_4.pdb,0.8282050056209984
35,default_uniclust30_2.pdb,0.8397620709437443
36,Elo_0.pdb,0.8260726620580969
37,default_comp_0.pdb,0.8230731264826534
38,lewis_1.pdb,0.8436294186373512
39,iter_2_old_4.pdb,0.8217766092297661
40,default_uniclust30_3.pdb,0.8349737016930445
41,lewis_2.pdb,0.8419553559097447
42,default_img_1.pdb,0.8318765434262774
43,lewis_3.pdb,0.8403782358838269
44,lewis_4.pdb,0.8401496464831792
45,Elo_2.pdb,0.8174478602114333
46,iter_1_old_3.pdb,0.8276588394133719
47,default_struct_1.pdb,0.8205974957734233
48,default_multimer_1.pdb,0.8178950908112457
49,default_uniclust30_4.pdb,0.828362193034423
50,Elo_1.pdb,0.8187045876386521
51,default_img_2.pdb,0.8280921209430464
52,Elo_3.pdb,0.8162466159230253
53,default_multimer_2.pdb,0.8158759988053006
54,Elo_4.pdb,0.8127525726474032
55,default_pdb70_0.pdb,0.8182649480939186
56,default_pdb_1.pdb,0.8121797796479482
57,default_comp_2.pdb,0.806705837431567
58,default_img_3.pdb,0.8213805851044487
59,default_img_4.pdb,0.8204633488769417
60,default_multimer_3.pdb,0.8060982796505417
61,default_struct_2.pdb,0.8161442568355161
62,default_pdb_0.pdb,0.816179281735504
63,default_struct_3.pdb,0.8148873599386384
64,default_pdb70_2.pdb,0.8128801901034305
65,default_pdb70_1.pdb,0.8134489692112058
