,model,avg_tmscore
0,default_comp_2.pdb,0.7588281565960278
1,iter_1_4.pdb,0.7581583061310986
2,default_comp_0.pdb,0.7577403759244201
3,default_multimer_1.pdb,0.7576778093358149
4,default_pdb_1.pdb,0.7573283180907303
5,iter_2_old_4.pdb,0.7572282398091317
6,iter_1_2.pdb,0.7571824681082535
7,iter_1_old_1.pdb,0.7571714187982078
8,iter_1_3.pdb,0.7571016089522659
9,default_multimer_2.pdb,0.7570709168641607
10,iter_2_old_2.pdb,0.7569034640801051
11,default_uniref30_22_3.pdb,0.7568622675979934
12,default_mul_newest_3.pdb,0.7568317554504326
13,default_mul_newest_4.pdb,0.7567859913304859
14,iter_2_old_1.pdb,0.7567765810410411
15,default_img_0.pdb,0.756649376259695
16,iter_2_old_3.pdb,0.7566414045994547
17,default_mul_newest_1.pdb,0.756601188034965
18,default_uniref30_22_1.pdb,0.7565498941746446
19,default_mul_newest_2.pdb,0.7565262749650471
20,default_struct_0.pdb,0.7564903614493632
21,default_uniref30_22_4.pdb,0.756487865837991
22,default_uniref30_22_0.pdb,0.7564310405063152
23,default_multimer_3.pdb,0.7563099361360818
24,iter_1_0.pdb,0.7559780114533295
25,iter_1_old_0.pdb,0.7557384058674835
26,default_struct_1.pdb,0.7554724465337951
27,default_uniref30_22_2.pdb,0.7554566844057268
28,iter_1_old_2.pdb,0.7552579397620777
29,default_mul_newest_0.pdb,0.7551700989161447
30,iter_1_1.pdb,0.7551219495795454
31,avg_refine_4.pdb,0.7550519933023877
32,default_multimer_0.pdb,0.7549351689960758
33,spec_iter_uniref_a3m_4.pdb,0.7543606024323384
34,iter_2_old_0.pdb,0.7543146156383485
35,spec_struct_4.pdb,0.7543057528338173
36,spec_pdb70_3.pdb,0.7541218182307158
37,default_pdb70_0.pdb,0.754014290538543
38,spec_iter_uniref_sto_3.pdb,0.7540016592871227
39,spec_struct_3.pdb,0.7539405598387574
40,avg_refine_2.pdb,0.7537301129842903
41,spec_iter_uniref_sto_4.pdb,0.7537250221855419
42,avg_refine_3.pdb,0.7536500412802936
43,spec_pdb_1.pdb,0.7535520962618489
44,spec_comp_3.pdb,0.7534653905678064
45,spec_struct_2.pdb,0.7533399327585244
46,spec_pdb_4.pdb,0.7531839725459097
47,spec_comp_2.pdb,0.7531066283284854
48,spec_iter_uniprot_sto_4.pdb,0.7529631359856227
49,avg_refine_1.pdb,0.752216759657554
50,spec_iter_uniref_sto_1.pdb,0.7521115421924509
51,spec_comp_4.pdb,0.7520909291004059
52,avg_refine_0.pdb,0.7520863863064571
53,img_multimer_0.pdb,0.7518223810114163
54,spec_iter_uniref_a3m_3.pdb,0.7518179206467096
55,img_multimer_1.pdb,0.7517611642156232
56,spec_iter_uniref_a3m_2.pdb,0.7514064235878363
57,spec_iter_uniref_sto_0.pdb,0.7512527160459649
58,spec_iter_uniprot_sto_2.pdb,0.7510173886832553
59,spec_iter_uniprot_sto_3.pdb,0.7509790070296473
60,spec_iter_uniref_sto_2.pdb,0.7508477814110733
61,spec_iter_uniprot_sto_1.pdb,0.7504196152147542
62,spec_pdb70_2.pdb,0.7503807827982504
63,spec_pdb70_4.pdb,0.7503197478089743
64,iter_1_old_3.pdb,0.7501397344170053
65,spec_iter_uniprot_sto_0.pdb,0.7499039476665841
66,default_img_2.pdb,0.7497444691680779
67,default_uniclust30_4.pdb,0.7494869195988471
68,default_uniclust30_0.pdb,0.7492302667072278
69,default_uniclust30_1.pdb,0.7488618941748146
70,lewis_0.pdb,0.7484640880951948
71,default_img_1.pdb,0.7484228327605215
72,default_struct_2.pdb,0.7478642207017271
73,spec_pdb_3.pdb,0.7476784981838835
74,spec_pdb_2.pdb,0.7472160768206492
75,default_af_2.pdb,0.746862592906649
76,default_af_3.pdb,0.7468147536976837
77,default_struct_3.pdb,0.7467178762166446
78,default_uniclust30_3.pdb,0.7467054281652623
79,default_img_3.pdb,0.7461541731931635
80,default_uniclust30_2.pdb,0.7460501623670102
81,default_pdb_0.pdb,0.7460226803269981
82,spec_af_3.pdb,0.745453321593818
83,default_img_4.pdb,0.7453109400152758
84,default_pdb70_2.pdb,0.7452233449833587
85,default_af_4.pdb,0.7450077724939936
86,spec_af_2.pdb,0.7450012554316542
87,default_af_1.pdb,0.7429662584551445
88,default_af_0.pdb,0.742813832472688
89,spec_af_4.pdb,0.7427318187712845
90,default_pdb70_1.pdb,0.7426570455137648
91,lewis_3.pdb,0.7421099026096438
92,lewis_4.pdb,0.7418824034381754
93,lewis_2.pdb,0.7416065796769308
94,default_comp_3.pdb,0.7412504377368954
95,lewis_1.pdb,0.740905057591044
96,uniclust_oxmatch_a3m_1.pdb,0.7405736456322578
97,default_comp_1.pdb,0.7396440125146861
98,uniclust_oxmatch_a3m_0.pdb,0.7393822864939537
99,uniclust_oxmatch_a3m_2.pdb,0.7343170126811825
100,iter_1_old_4.pdb,0.720843786746667
101,default_multimer_4.pdb,0.7184757117419596
102,spec_struct_1.pdb,0.7175284366822429
103,spec_af_1.pdb,0.7165967603052937
104,spec_af_0.pdb,0.7155967090751528
105,default_struct_4.pdb,0.7149031752399062
106,spec_iter_uniref_a3m_0.pdb,0.714633489815438
107,spec_pdb70_1.pdb,0.7145992509636581
108,spec_comp_1.pdb,0.7141692310559058
109,spec_pdb70_0.pdb,0.7140139846988512
110,spec_iter_uniref_a3m_1.pdb,0.7136503726207756
111,spec_struct_0.pdb,0.7136209787261145
112,default_pdb70_3.pdb,0.7129660639925752
