,model,score
0,default_pdb_1.pdb,0.9202382352941179
1,def_uniclust30_1.pdb,0.920044705882353
2,def_uniclust30_2.pdb,0.9197127731092436
3,default_mul_newest_4.pdb,0.9196915126050422
4,spec_uniref_a3m_3.pdb,0.9194284033613446
5,def_uniref30_22_3.pdb,0.9191072268907563
6,def_uniref30_22_2.pdb,0.9186767226890756
7,default_multimer_1.pdb,0.9186605042016807
8,spec_uniref_sto_4.pdb,0.9183513445378152
9,unidist_prot_sto_2.pdb,0.918237142857143
10,def_uniclust30_0.pdb,0.9181157983193275
11,default_mul_newest_2.pdb,0.9180747058823528
12,spec_uniref_a3m_2.pdb,0.9178200840336133
13,def_uniref30_22_1.pdb,0.917623613445378
14,default_mul_newest_1.pdb,0.917588655462185
15,default_pdb_4.pdb,0.9174240336134454
16,default_comp_2.pdb,0.9173661344537813
17,lewis_full_2.pdb,0.9173149579831933
18,spec_colab_iter_2.pdb,0.9171500840336136
19,spec_uniref_sto_0.pdb,0.9168945378151261
20,spec_uniref_a3m_4.pdb,0.916833949579832
21,avg_refine_3.pdb,0.9168300840336135
22,lewis_full_1.pdb,0.9166137815126053
23,def_uniclust30_3.pdb,0.916526974789916
24,spec_comp_2.pdb,0.9164450420168067
25,spec_colab_iter_3.pdb,0.9164282352941175
26,lewis_full_4.pdb,0.9163528571428571
27,lewis_full_3.pdb,0.9163312605042016
28,default_multimer_3.pdb,0.9162193277310923
29,spec_pdb_0.pdb,0.9161083193277308
30,lewis_full_0.pdb,0.915987731092437
31,default_multimer_2.pdb,0.9159845378151258
32,unidist_prot_sto_0.pdb,0.9159647058823531
33,unidist_prot_sto_4.pdb,0.915610924369748
34,default_mul_newest_0.pdb,0.9155836974789915
35,default_pdb70_0.pdb,0.9150302521008403
36,spec_pdb_4.pdb,0.9150254621848738
37,spec_struct_4.pdb,0.9148538655462184
38,spec_uniref_sto_1.pdb,0.9147676470588235
39,unidist_prot_sto_3.pdb,0.9145000840336134
40,default_comp_0.pdb,0.914115630252101
41,oxmatch_a3m_3.pdb,0.9135605882352941
42,spec_uniref_a3m_0.pdb,0.9132780672268909
43,default_comp_1.pdb,0.9130707563025212
44,spec_uniprot_sto_2.pdb,0.9130006722689075
45,oxmatch_a3m_0.pdb,0.912723949579832
46,default_mul_newest_3.pdb,0.9123857142857142
47,spec_comp_0.pdb,0.911923361344538
48,spec_struct_2.pdb,0.9118300000000001
49,spec_colab_iter_4.pdb,0.9118116806722688
50,spec_struct_3.pdb,0.9116294957983192
51,spec_pdb_2.pdb,0.9116136974789916
52,spec_comp_4.pdb,0.9115010084033615
53,spec_struct_1.pdb,0.9114854621848739
54,spec_uniref_sto_2.pdb,0.9110488235294116
55,avg_refine_1.pdb,0.911021512605042
56,avg_refine_4.pdb,0.9108599159663867
57,spec_comp_1.pdb,0.9108327731092438
58,spec_colab_iter_0.pdb,0.9106546218487395
59,def_uniref30_22_4.pdb,0.9102812605042017
60,oxmatch_a3m_2.pdb,0.9099540336134454
61,default_comp_4.pdb,0.9098367226890756
62,default_pdb70_1.pdb,0.9094773109243698
63,spec_comp_3.pdb,0.9093079831932774
64,default_multimer_4.pdb,0.9085191596638654
65,spec_pdb_1.pdb,0.9082814285714288
66,spec_uniprot_sto_3.pdb,0.9080782352941178
67,spec_pdb70_1.pdb,0.9077883193277312
68,spec_uniprot_sto_1.pdb,0.9077547899159664
69,default_struct_4.pdb,0.90753487394958
70,avg_refine_2.pdb,0.9074621848739496
71,default_struct_0.pdb,0.9066972268907564
72,unidist_prot_sto_1.pdb,0.9065794957983194
73,oxmatch_a3m_1.pdb,0.9064338655462185
74,spec_pdb70_4.pdb,0.9063954621848741
75,spec_uniref_sto_3.pdb,0.9059363865546219
76,def_uniref30_22_0.pdb,0.9055810084033613
77,spec_pdb70_0.pdb,0.9054225210084036
78,def_uniclust30_4.pdb,0.9053453781512604
79,default_multimer_0.pdb,0.9049970588235292
80,default_struct_3.pdb,0.904775462184874
81,spec_uniprot_sto_0.pdb,0.9046102521008405
82,spec_colab_iter_1.pdb,0.9043726890756302
83,default_pdb70_2.pdb,0.9020936974789918
84,spec_uniref_a3m_1.pdb,0.9019806722689075
85,oxmatch_a3m_4.pdb,0.9013835294117647
86,default_pdb_0.pdb,0.9010326050420169
87,default_comp_3.pdb,0.9006969747899158
88,spec_struct_0.pdb,0.9000873949579832
