,model,score
0,spec_iter_uniref_a3m_3.pdb,0.9207374038461539
1,default_pdb_1.pdb,0.9204248076923077
2,spec_iter_uniref_sto_4.pdb,0.919726826923077
3,default_uniclust30_2.pdb,0.9195858653846153
4,default_uniclust30_1.pdb,0.9191449038461539
5,iter_2_0.pdb,0.9190052884615384
6,default_multimer_1.pdb,0.9189433653846154
7,iter_1_2.pdb,0.9188289423076922
8,unidist_uniprot_sto_2.pdb,0.9187520192307692
9,default_uniref30_22_3.pdb,0.9186555769230769
10,iter_2_1.pdb,0.9180299038461539
11,spec_comp_2.pdb,0.9178633653846154
12,default_uniref30_22_2.pdb,0.9177066346153846
13,default_uniclust30_0.pdb,0.9173520192307691
14,spec_iter_uniref_a3m_2.pdb,0.9173462500000001
15,unidist_uniprot_sto_4.pdb,0.9170512500000001
16,spec_iter_uniref_sto_0.pdb,0.9170494230769232
17,spec_pdb_0.pdb,0.9169203846153847
18,spec_colab_iter_2.pdb,0.91690625
19,spec_colab_iter_3.pdb,0.9165354807692309
20,default_comp_2.pdb,0.9165225
21,default_uniref30_22_1.pdb,0.9164853846153846
22,default_pdb_4.pdb,0.916453173076923
23,default_uniclust30_3.pdb,0.9163045192307693
24,unidist_uniprot_sto_0.pdb,0.9160654807692309
25,spec_iter_uniref_a3m_4.pdb,0.9158869230769231
26,unidist_uniprot_sto_3.pdb,0.9158381730769232
27,spec_struct_4.pdb,0.9158101923076922
28,spec_iter_uniref_sto_1.pdb,0.9156138461538461
29,spec_pdb_4.pdb,0.9154042307692308
30,spec_iter_uniref_a3m_0.pdb,0.9148290384615385
31,default_pdb70_0.pdb,0.9147483653846152
32,default_multimer_3.pdb,0.9146226923076922
33,default_comp_0.pdb,0.9144451923076923
34,uniclust_oxmatch_a3m_3.pdb,0.9140221153846154
35,default_multimer_2.pdb,0.9139484615384615
36,spec_colab_iter_4.pdb,0.9138943269230769
37,spec_struct_3.pdb,0.9137790384615384
38,default_comp_1.pdb,0.9136069230769231
39,spec_struct_2.pdb,0.9135442307692307
40,spec_iter_uniprot_sto_2.pdb,0.9133543269230769
41,uniclust_oxmatch_a3m_0.pdb,0.9133060576923077
42,spec_comp_4.pdb,0.9131488461538461
43,spec_comp_0.pdb,0.9131090384615383
44,spec_iter_uniref_sto_2.pdb,0.9130443269230769
45,spec_pdb_2.pdb,0.9130041346153845
46,spec_struct_1.pdb,0.9126155769230769
47,spec_colab_iter_0.pdb,0.9119516346153846
48,uniclust_oxmatch_a3m_2.pdb,0.9117186538461538
49,default_comp_4.pdb,0.9115624999999999
50,spec_comp_1.pdb,0.9111822115384615
51,spec_comp_3.pdb,0.9107723076923077
52,default_multimer_4.pdb,0.9100839423076923
53,spec_pdb70_1.pdb,0.9096722115384615
54,spec_iter_uniprot_sto_1.pdb,0.9096678846153845
55,default_uniref30_22_4.pdb,0.9096227884615385
56,spec_pdb_1.pdb,0.9092510576923076
57,spec_iter_uniprot_sto_3.pdb,0.9092250000000001
58,default_pdb70_1.pdb,0.9084244230769231
59,default_struct_0.pdb,0.9082346153846154
60,spec_pdb70_4.pdb,0.9080383653846155
61,uniclust_oxmatch_a3m_1.pdb,0.9078954807692308
62,unidist_uniprot_sto_1.pdb,0.9076655769230768
63,default_struct_4.pdb,0.9073909615384615
64,spec_iter_uniref_sto_3.pdb,0.9071183653846154
65,iter_2_4.pdb,0.9069256730769232
66,spec_pdb70_0.pdb,0.9066408653846154
67,spec_colab_iter_1.pdb,0.9061215384615384
68,default_struct_3.pdb,0.9060877884615385
69,default_multimer_0.pdb,0.9059876923076923
70,default_uniclust30_4.pdb,0.9059209615384615
71,spec_iter_uniprot_sto_0.pdb,0.9047508653846155
72,default_uniref30_22_0.pdb,0.9043725961538461
73,spec_iter_uniref_a3m_1.pdb,0.9037463461538462
74,uniclust_oxmatch_a3m_4.pdb,0.9028805769230769
75,default_pdb_0.pdb,0.902209423076923
76,iter_1_0.pdb,0.9021073076923076
77,default_pdb70_2.pdb,0.90178625
78,spec_struct_0.pdb,0.901215
79,default_comp_3.pdb,0.9004372115384616
80,iter_1_1.pdb,0.8991360576923076
81,spec_pdb_3.pdb,0.8955617307692307
82,iter_1_4.pdb,0.8950814423076923
83,iter_2_3.pdb,0.8936221153846154
84,default_af_3.pdb,0.89309375
85,iter_2_2.pdb,0.8925842307692307
86,spec_af_1.pdb,0.8920017307692306
87,default_struct_2.pdb,0.8893289423076922
88,default_struct_1.pdb,0.8886003846153846
89,spec_af_3.pdb,0.8873643269230769
90,default_pdb_3.pdb,0.8862549999999998
91,iter_1_3.pdb,0.8860028846153845
92,spec_pdb70_3.pdb,0.8842949999999999
93,spec_iter_uniprot_sto_4.pdb,0.8831886538461539
94,default_pdb_2.pdb,0.8815559615384616
95,default_pdb70_3.pdb,0.8810317307692308
96,spec_pdb70_2.pdb,0.8808215384615384
97,spec_af_0.pdb,0.8794851923076924
98,default_pdb70_4.pdb,0.87771125
99,spec_af_2.pdb,0.875678653846154
100,default_af_0.pdb,0.8723464423076923
101,spec_af_4.pdb,0.8702276923076924
102,default_af_1.pdb,0.8666966346153846
103,default_af_4.pdb,0.8652654807692307
104,default_af_2.pdb,0.8647652884615383
