,model,ptm,plddt_avg,confidence
0,unidist_uniprot_sto_0.pdb,0.7710162709014574,83.43266892631637,0.8015660109094175
1,unidist_uniprot_sto_1.pdb,0.7723118488811942,83.13341301328217,0.8007412756447692
2,spec_iter_uniprot_sto_0.pdb,0.7706576957960676,83.20414575823634,0.799718029790317
3,spec_iter_uniprot_sto_1.pdb,0.7718159282045434,83.11508795433404,0.7993902509180083
4,spec_iter_uniref_sto_0.pdb,0.7692270824152243,83.25583230524641,0.7993352999058965
5,unidist_uniprot_sto_2.pdb,0.7697708509982295,83.33697781858788,0.7991394500458373
6,spec_iter_uniref_sto_1.pdb,0.7693196089372116,83.32924058940989,0.7988271862527744
7,spec_iter_uniref_sto_2.pdb,0.7714782074703113,83.15431147029298,0.7987491193535594
8,spec_iter_uniprot_sto_2.pdb,0.7691317251301024,83.23418753790588,0.7987015853519484
9,unidist_uniprot_sto_3.pdb,0.7711340321641285,83.0947055302416,0.7986963537045543
10,spec_iter_uniprot_sto_3.pdb,0.7699503320045962,82.8605871673247,0.797781265131388
11,default_multimer_0.pdb,0.7711895364406902,82.82511897473472,0.7975568464971224
12,default_uniref30_22_0.pdb,0.7712010098773172,83.32369911142378,0.7975218525186765
13,default_multimer_1.pdb,0.7708102061418272,82.93231122427153,0.7975101151877161
14,default_uniref30_22_1.pdb,0.7702010553809324,83.10321082088981,0.7973899539655909
15,default_uniref30_22_2.pdb,0.7709936577031091,82.99286017290108,0.7972285166968719
16,spec_iter_uniref_sto_3.pdb,0.7711578639572181,82.96901960722136,0.7971721893991097
17,default_uniref30_22_3.pdb,0.7704270093837704,83.08026122246402,0.7970317882140344
18,default_uniref30_22_4.pdb,0.7683440879826726,83.10157234287381,0.7969975319672621
19,default_uniclust30_0.pdb,0.7702313317791873,83.36994832271915,0.7969798257735622
20,uniclust_oxmatch_a3m_0.pdb,0.7683821907583523,83.18229034465166,0.7969678638566267
21,spec_pdb70_0.pdb,0.7709266005333996,83.54448090743611,0.7967237722551175
22,default_pdb70_0.pdb,0.7709526128794163,83.25681190095415,0.7965987981801314
23,spec_colab_iter_0.pdb,0.7710376259973805,82.90503522108602,0.796523771232191
24,default_comp_0.pdb,0.769808540544449,82.91271134098443,0.7962596435947298
25,spec_pdb70_1.pdb,0.7712085823467982,83.45804368519447,0.7962269898305658
26,spec_iter_uniref_a3m_0.pdb,0.7710632766797973,82.8665849009394,0.7961952107253638
27,default_uniclust30_1.pdb,0.7699227042223875,83.35945722368878,0.7961423815732374
28,default_uniclust30_2.pdb,0.7707008536436312,83.19687021074662,0.7960651718731354
29,default_comp_1.pdb,0.7696804468296778,82.99114765673856,0.795818032114959
30,default_multimer_2.pdb,0.769153472884694,83.18589181709287,0.7957921737639506
31,spec_colab_iter_1.pdb,0.7701884296205179,82.9420515841693,0.7957024770312814
32,default_pdb70_1.pdb,0.7701926671382322,82.8064973714826,0.7956584541582372
33,uniclust_oxmatch_a3m_1.pdb,0.7698297720032157,82.80189573830113,0.7956310792938317
34,spec_colab_iter_2.pdb,0.7683499873393177,83.21695860992246,0.7955335343025804
35,default_multimer_3.pdb,0.7687595665542502,82.9864868530677,0.7954978144186382
36,default_uniclust30_3.pdb,0.77046922146509,83.27275902802425,0.7954002445920902
37,spec_iter_uniref_a3m_1.pdb,0.7700364064871766,82.94445347416625,0.7953010930955311
38,uniclust_oxmatch_a3m_2.pdb,0.7704021032529045,83.10707483972025,0.7951835452691113
39,default_pdb_0.pdb,0.7714840480719392,82.86921298797523,0.7950013460523762
40,default_pdb_1.pdb,0.7702761742912544,82.92981537193108,0.7948782176463369
41,uniclust_oxmatch_a3m_3.pdb,0.7670785070044183,82.88029163303388,0.7947461342927294
42,spec_struct_0.pdb,0.7692251078806543,83.21043175807189,0.7946506474916583
43,default_comp_2.pdb,0.7686275336554296,83.19613868035884,0.7946203965626288
