,model,score
0,default_comp_2.pdb,0.7973818604651162
1,default_pdb70_3.pdb,0.7972774418604652
2,default_pdb_4.pdb,0.7972213953488372
3,iter_1_3.pdb,0.797196511627907
4,default_struct_4.pdb,0.7971868217054263
5,default_comp_3.pdb,0.7971548837209301
6,default_pdb_3.pdb,0.7970557364341085
7,default_multimer_4.pdb,0.7969468217054263
8,iter_1_2.pdb,0.7969243410852714
9,default_struct_3.pdb,0.7969148062015503
10,default_uniclust30_4.pdb,0.7968065116279069
11,default_multimer_3.pdb,0.7967582170542635
12,default_pdb70_2.pdb,0.7967416279069767
13,default_img_2.pdb,0.7967203875968992
14,spec_iter_uniref_sto_4.pdb,0.7963819379844962
15,default_uniclust30_2.pdb,0.7963620930232557
16,default_img_4.pdb,0.7962881395348838
17,default_struct_2.pdb,0.7961617829457365
18,default_pdb70_4.pdb,0.7961347286821705
19,default_struct_1.pdb,0.7961341860465116
20,default_multimer_1.pdb,0.796126511627907
21,default_img_1.pdb,0.7961162015503876
22,default_comp_0.pdb,0.7959107751937985
23,default_uniclust30_3.pdb,0.7959017829457364
24,default_pdb_2.pdb,0.7958727131782947
25,iter_1_4.pdb,0.7958531007751939
26,lewis_1.pdb,0.7957939534883721
27,default_comp_4.pdb,0.7957861240310077
28,default_img_3.pdb,0.7957399224806202
29,lewis_3.pdb,0.7957231782945735
30,spec_iter_uniprot_sto_3.pdb,0.7956138759689922
31,iter_1_1.pdb,0.7955821705426357
32,default_pdb70_1.pdb,0.7955736434108528
33,spec_iter_uniprot_sto_2.pdb,0.7955719379844961
34,default_uniref30_22_2.pdb,0.7954833333333333
35,lewis_0.pdb,0.7953832558139534
36,default_struct_0.pdb,0.7952903100775194
37,lewis_2.pdb,0.7952729457364341
38,default_uniref30_22_3.pdb,0.7951610852713179
39,default_mul_newest_0.pdb,0.795072015503876
40,lewis_4.pdb,0.7950597674418606
41,default_pdb70_0.pdb,0.7949615503875969
42,default_comp_1.pdb,0.7949496899224806
43,default_uniclust30_1.pdb,0.7949240310077519
44,spec_af_1.pdb,0.7947872093023256
45,default_mul_newest_4.pdb,0.7947387596899225
46,default_uniref30_22_1.pdb,0.7946469767441859
47,default_mul_newest_1.pdb,0.7945654263565892
48,spec_af_0.pdb,0.7945458139534883
49,spec_af_3.pdb,0.7944471317829457
50,img_multimer_2.pdb,0.7944278294573643
51,default_uniclust30_0.pdb,0.7943621705426355
52,default_uniref30_22_4.pdb,0.7943347286821705
53,spec_af_2.pdb,0.7943057364341085
54,default_img_0.pdb,0.7942673643410852
55,default_pdb_1.pdb,0.7937034883720929
56,img_multimer_0.pdb,0.7936058139534885
57,default_multimer_0.pdb,0.7934601550387597
58,default_mul_newest_3.pdb,0.7932974418604651
59,default_pdb_0.pdb,0.7932865116279069
60,default_af_0.pdb,0.7932387596899224
61,iter_1_0.pdb,0.7925491472868218
62,spec_af_4.pdb,0.7924874418604652
63,default_af_1.pdb,0.7924599999999999
64,img_multimer_1.pdb,0.7912852713178296
65,img_multimer_3.pdb,0.7902451937984496
66,spec_iter_uniprot_sto_4.pdb,0.7897965891472868
67,spec_iter_uniref_sto_1.pdb,0.7896583720930231
68,img_multimer_4.pdb,0.7892295348837209
69,spec_iter_uniref_sto_3.pdb,0.7888927906976744
70,default_uniref30_22_0.pdb,0.7883796899224806
71,spec_iter_uniref_sto_2.pdb,0.7860604651162791
72,spec_iter_uniref_sto_0.pdb,0.7856891472868218
73,spec_iter_uniprot_sto_1.pdb,0.7848675968992248
74,default_multimer_2.pdb,0.783328062015504
75,spec_iter_uniprot_sto_0.pdb,0.7827696124031008
76,default_af_2.pdb,0.7797844186046511
77,default_af_3.pdb,0.7797583720930232
78,default_af_4.pdb,0.7773420930232559
79,default_mul_newest_2.pdb,0.7576708527131784
80,uniclust_oxmatch_a3m_1.pdb,0.7540973643410852
81,uniclust_oxmatch_a3m_0.pdb,0.7495772868217054
