,model,avg_tmscore
0,default_struct_4.pdb,0.2699504036111457
1,default_pdb_1.pdb,0.26879886772621886
2,default_comp_3.pdb,0.2685927236647158
3,default_pdb_0.pdb,0.26828992427962156
4,default_comp_2.pdb,0.26817647945574946
5,default_struct_2.pdb,0.2671960660266815
6,iter_1_old_3.pdb,0.26664683402074024
7,iter_1_2.pdb,0.26662952880161567
8,default_comp_0.pdb,0.2664944838209787
9,spec_struct_3.pdb,0.26637863021651065
10,spec_struct_1.pdb,0.2663449404813781
11,iter_1_3.pdb,0.2663190012301255
12,default_pdb70_0.pdb,0.26616671950222864
13,default_comp_1.pdb,0.2659068958238955
14,default_struct_0.pdb,0.26589508593541367
15,default_struct_3.pdb,0.2654968531655474
16,default_struct_1.pdb,0.26530986331362816
17,spec_struct_0.pdb,0.26518829214556294
18,default_pdb70_1.pdb,0.26514158785548747
19,iter_1_1.pdb,0.2650340881319561
20,spec_struct_4.pdb,0.2640199881760269
21,default_pdb70_2.pdb,0.2637892313159267
22,spec_struct_2.pdb,0.26368631768978923
23,default_pdb_2.pdb,0.26269663690361866
24,spec_iter_uniprot_sto_1.pdb,0.26253543080409675
25,iter_1_old_4.pdb,0.26143927145563184
26,iter_1_old_0.pdb,0.2604423797032853
27,default_multimer_0.pdb,0.2601278913221603
28,iter_1_0.pdb,0.2598280815749943
29,spec_iter_uniref_sto_1.pdb,0.25964904200445427
30,iter_1_old_2.pdb,0.2588005017408555
31,iter_1_old_1.pdb,0.2578510188481926
32,spec_iter_uniref_sto_0.pdb,0.2575735708787589
33,default_pdb_4.pdb,0.2547037399848123
34,iter_1_4.pdb,0.2539227718280916
35,default_multimer_1.pdb,0.24623338623855928
36,spec_af_2.pdb,0.24513267487957938
37,spec_iter_uniprot_sto_2.pdb,0.24406123805663069
38,default_uniclust30_0.pdb,0.2436181871057493
39,spec_af_4.pdb,0.2402380581361656
40,spec_iter_uniprot_sto_0.pdb,0.2380924950235617
41,default_pdb_3.pdb,0.23609409261109096
42,spec_af_0.pdb,0.2319407097564639
43,spec_af_3.pdb,0.22600034477588057
44,default_af_0.pdb,0.22405847045989713
45,spec_af_1.pdb,0.22301662428350427
46,default_af_1.pdb,0.22043009413310025
47,default_af_2.pdb,0.21949024530354247
48,default_multimer_2.pdb,0.21315047397395814
49,default_uniclust30_2.pdb,0.19298337457307368
50,default_multimer_3.pdb,0.19217764463039583
51,spec_iter_uniprot_sto_3.pdb,0.18604828870001308
52,default_pdb70_3.pdb,0.1840469460830486
53,default_comp_4.pdb,0.18347150347457256
54,default_pdb70_4.pdb,0.17984463443992493
55,spec_iter_uniprot_sto_4.pdb,0.17970239642268443
56,default_af_3.pdb,0.17692713525349152
57,default_uniclust30_4.pdb,0.176031979211354
58,default_af_4.pdb,0.17477945691721253
59,spec_iter_uniref_sto_2.pdb,0.17063716292944694
60,default_uniclust30_3.pdb,0.17049860101566755
61,default_uniclust30_1.pdb,0.17043634808549163
62,spec_iter_uniref_sto_3.pdb,0.1607000283324808
63,spec_comp_1.pdb,0.14855993901163025
64,spec_pdb_0.pdb,0.14743557428744056
65,spec_iter_uniref_sto_4.pdb,0.1459953079163722
66,default_multimer_4.pdb,0.1442764103752712
67,spec_iter_uniref_a3m_1.pdb,0.13299932235296927
68,spec_iter_uniref_a3m_2.pdb,0.13120104116670736
69,spec_iter_uniref_a3m_0.pdb,0.13050644114169163
70,spec_comp_0.pdb,0.12808162016639932
71,spec_pdb70_1.pdb,0.12333838776550506
72,uniclust_oxmatch_a3m_1.pdb,0.12328081109816078
73,spec_pdb_4.pdb,0.11803457520790607
74,spec_iter_uniref_a3m_3.pdb,0.11356919340970323
75,spec_pdb_3.pdb,0.11063573795896159
76,spec_comp_4.pdb,0.11011548541504068
77,spec_iter_uniref_a3m_4.pdb,0.10726517677477992
78,spec_comp_3.pdb,0.10623755329571165
79,spec_comp_2.pdb,0.1036359345886851
80,spec_pdb_1.pdb,0.10046962290573576
81,spec_pdb_2.pdb,0.09839005382796392
82,spec_pdb70_0.pdb,0.09838002551855463
83,uniclust_oxmatch_a3m_2.pdb,0.0912512760184403
84,spec_pdb70_4.pdb,0.08948381856206429
85,uniclust_oxmatch_a3m_4.pdb,0.0889533258682757
86,uniclust_oxmatch_a3m_0.pdb,0.08807555811763394
87,uniclust_oxmatch_a3m_3.pdb,0.08729958161870115
88,spec_pdb70_2.pdb,0.08585610771571636
89,spec_pdb70_3.pdb,0.0835775979378524
