,model,score
0,default_comp_3.pdb,0.5992908988764044
1,default_struct_4.pdb,0.5956183146067415
2,default_comp_2.pdb,0.5945423595505618
3,iter_1_old_3.pdb,0.5929941573033707
4,default_comp_1.pdb,0.5921288764044944
5,spec_iter_uniprot_sto_1.pdb,0.5912214606741573
6,default_pdb70_1.pdb,0.5905937078651685
7,default_pdb_0.pdb,0.5901603370786517
8,default_struct_2.pdb,0.5894211235955056
9,default_pdb_1.pdb,0.588571011235955
10,iter_1_2.pdb,0.5867316853932585
11,default_pdb_2.pdb,0.5862992134831462
12,iter_1_3.pdb,0.5861938202247191
13,default_pdb70_0.pdb,0.5859104494382023
14,spec_struct_3.pdb,0.5858952808988765
15,default_comp_0.pdb,0.5855150561797753
16,spec_struct_1.pdb,0.5854296629213483
17,default_pdb70_2.pdb,0.584621797752809
18,iter_1_1.pdb,0.5843970786516854
19,default_struct_1.pdb,0.5838856179775281
20,default_struct_0.pdb,0.583751797752809
21,spec_struct_4.pdb,0.5821449438202247
22,spec_struct_0.pdb,0.5818867415730337
23,default_multimer_0.pdb,0.5817842696629213
24,default_struct_3.pdb,0.5811305617977528
25,spec_iter_uniref_sto_1.pdb,0.5803632584269663
26,spec_struct_2.pdb,0.5799023595505618
27,spec_iter_uniref_sto_0.pdb,0.5798092134831461
28,iter_1_0.pdb,0.5792778651685393
29,default_pdb_4.pdb,0.5776480898876405
30,iter_1_old_4.pdb,0.5770821348314606
31,iter_1_old_0.pdb,0.5743024719101124
32,iter_1_old_2.pdb,0.5716462921348314
33,iter_1_old_1.pdb,0.5714989887640449
34,iter_1_4.pdb,0.5665108988764045
35,spec_af_2.pdb,0.565328426966292
36,spec_af_4.pdb,0.5614060674157303
37,default_uniclust30_0.pdb,0.5603400000000001
38,spec_iter_uniprot_sto_2.pdb,0.555854606741573
39,default_multimer_1.pdb,0.5539389887640449
40,default_pdb_3.pdb,0.546865393258427
41,spec_af_0.pdb,0.5426541573033709
42,spec_iter_uniprot_sto_0.pdb,0.5423123595505618
43,spec_af_3.pdb,0.5366407865168539
44,default_af_0.pdb,0.5347066292134831
45,spec_af_1.pdb,0.5310052808988764
46,default_af_1.pdb,0.5271308988764045
47,default_af_2.pdb,0.5257029213483146
48,default_multimer_2.pdb,0.50627
49,default_multimer_3.pdb,0.4599839325842697
50,default_uniclust30_2.pdb,0.45710337078651686
51,spec_iter_uniprot_sto_3.pdb,0.4562666292134831
52,default_comp_4.pdb,0.4510535955056179
53,default_pdb70_3.pdb,0.4476683146067415
54,spec_iter_uniprot_sto_4.pdb,0.44523966292134837
55,default_pdb70_4.pdb,0.44108719101123595
56,default_af_3.pdb,0.439608202247191
57,default_af_4.pdb,0.4347430337078652
58,default_uniclust30_4.pdb,0.43067123595505613
59,spec_iter_uniref_sto_2.pdb,0.4251347191011235
60,default_uniclust30_3.pdb,0.42350988764044945
61,default_uniclust30_1.pdb,0.41673213483146077
62,spec_iter_uniref_sto_3.pdb,0.4008219101123596
63,spec_iter_uniref_sto_4.pdb,0.3714973033707865
64,spec_comp_1.pdb,0.36960337078651684
65,spec_pdb_0.pdb,0.3692043820224719
66,default_multimer_4.pdb,0.3634176404494382
67,spec_iter_uniref_a3m_2.pdb,0.3400578651685393
68,spec_iter_uniref_a3m_1.pdb,0.339378202247191
69,spec_iter_uniref_a3m_0.pdb,0.3387076404494382
70,spec_comp_0.pdb,0.33067247191011234
71,spec_pdb_4.pdb,0.3107856179775281
72,spec_pdb70_1.pdb,0.31050786516853934
73,uniclust_oxmatch_a3m_1.pdb,0.30823808988764045
74,spec_iter_uniref_a3m_3.pdb,0.30627595505617977
75,spec_comp_4.pdb,0.295011797752809
76,spec_pdb_3.pdb,0.29430617977528095
77,spec_iter_uniref_a3m_4.pdb,0.290196404494382
78,spec_comp_3.pdb,0.28518269662921353
79,spec_comp_2.pdb,0.28029707865168535
80,spec_pdb_1.pdb,0.271048202247191
81,spec_pdb_2.pdb,0.2705560674157303
82,spec_pdb70_0.pdb,0.2605426966292135
83,uniclust_oxmatch_a3m_2.pdb,0.24544415730337077
84,spec_pdb70_4.pdb,0.24126370786516851
85,uniclust_oxmatch_a3m_4.pdb,0.24091000000000004
86,uniclust_oxmatch_a3m_3.pdb,0.23706685393258425
87,spec_pdb70_2.pdb,0.23652561797752808
88,uniclust_oxmatch_a3m_0.pdb,0.23535494382022473
89,spec_pdb70_3.pdb,0.23185662921348313
