,model,confidence
0,spec_iter_uniprot_sto_v2_3.pdb,0.857881516142357
1,default_struct_v2_3.pdb,0.8581222127459385
2,unidist_uniref_sto_v2_2.pdb,0.8565666149196173
3,unidist_uniref_sto_v2_3.pdb,0.8562199868987285
4,spec_iter_uniprot_sto_v2_2.pdb,0.8590644058154906
5,str_struct_v2_1.pdb,0.8566151614758076
6,default_pdb70_v2_3.pdb,0.8571759888396739
7,default_pdb_v2_2.pdb,0.8579970377417775
8,str_iter_uniprot_sto_v2_2.pdb,0.8589845596985324
9,unidist_uniprot_sto_v2_2.pdb,0.857551228397019
10,default_comp_v2_2.pdb,0.858271274046313
11,spec_pdb_v2_2.pdb,0.855673780611069
12,str_comp_v2_3.pdb,0.8567906023839025
13,spec_pdb_v2_3.pdb,0.854604979534982
14,spec_pdb70_v2_2.pdb,0.8554839829456011
15,str_pdb_v2_3.pdb,0.856355121545424
16,unidist_uniprot_sto_v2_3.pdb,0.8568852983256434
17,str_iter_uniprot_sto_v2_3.pdb,0.8578448118798905
18,spec_colab_iter_v2_2.pdb,0.8555278362074146
19,str_iter_uniprot_sto_v1_0.pdb,0.8578611458761348
20,str_iter_uniprot_sto_v1_3.pdb,0.8570436243030264
21,spec_iter_uniref_sto_v2_2.pdb,0.8579323330956403
22,str_iter_uniref_sto_v2_3.pdb,0.8564128295470356
23,str_struct_v2_2.pdb,0.8555224347417061
24,spec_struct_v2_2.pdb,0.8549607786333582
25,default_pdb70_v2_2.pdb,0.8585992236604963
26,default_comp_v2_3.pdb,0.8573370590458088
27,spec_iter_uniref_sto_v1_2.pdb,0.857916508397092
28,spec_iter_uniref_a3m_v2_3.pdb,0.854887263413646
29,str_pdb70_v2_3.pdb,0.8557680310712381
30,uniclust_oxmatch_a3m_v2_2.pdb,0.8561026657378275
31,spec_iter_uniref_sto_v1_3.pdb,0.8571033471878803
32,spec_comp_v2_3.pdb,0.8551896793988145
33,str_iter_uniref_sto_v2_2.pdb,0.8568250368206278
34,spec_pdb70_v2_3.pdb,0.854987055233662
35,str_comp_v2_2.pdb,0.8572546792705041
36,str_pdb70_v2_2.pdb,0.8565506566504659
37,default_struct_v2_2.pdb,0.8587303586555931
38,unidist_uniprot_sto_v1_1.pdb,0.8561401963801709
39,spec_comp_v2_2.pdb,0.8558763814773622
40,default_pdb_v2_4.pdb,0.8562321888787388
41,unidist_uniref_sto_v1_0.pdb,0.85683225686893
42,spec_pdb_v1_0.pdb,0.854458670056053
44,spec_pdb_v1_1.pdb,0.8544141869170603
45,spec_struct_v2_1.pdb,0.8561791980827782
47,spec_colab_iter_v2_3.pdb,0.8546432330098865
48,default_uniref30_v1_2.pdb,0.8582937339856952
49,spec_colab_iter_v1_0.pdb,0.8552729518199543
50,str_pdb_v2_2.pdb,0.8568369101700486
51,uniclust_oxmatch_a3m_v2_3.pdb,0.8543703354294574
52,spec_colab_iter_v1_2.pdb,0.853875791723411
53,unidist_uniref_sto_v1_2.pdb,0.8566194257082926
54,spec_iter_uniprot_sto_v1_3.pdb,0.8545437680809531
55,spec_iter_uniref_a3m_v1_1.pdb,0.8529393280713871
56,spec_iter_uniref_sto_v2_3.pdb,0.8572956565577201
57,str_iter_uniref_sto_v1_1.pdb,0.8550331699172145
58,str_struct_v1_0.pdb,0.8554918894070314
59,spec_iter_uniref_a3m_v2_2.pdb,0.8558113066794385
60,str_pdb_v1_1.pdb,0.8557941223289101
61,str_comp_v1_0.pdb,0.8546078093381162
62,spec_iter_uniprot_sto_v1_2.pdb,0.8563891999265201
63,default_multimer_v2_3.pdb,0.8547173114682491
64,spec_comp_v1_1.pdb,0.8529784622807062
65,spec_iter_uniref_a3m_v1_0.pdb,0.8563383003380589
66,default_multimer_v2_2.pdb,0.8556325083598028
67,spec_pdb70_v1_1.pdb,0.853917057401772
68,str_comp_v1_2.pdb,0.8539765809899235
69,str_pdb_v1_2.pdb,0.8551163396845016
70,spec_pdb70_v1_2.pdb,0.8538267327788083
71,default_uniref30_v1_4.pdb,0.8543064910570836
72,str_pdb70_v1_3.pdb,0.8538196361986619
73,default_comp_v1_3.pdb,0.8552127970477068
74,spec_struct_v1_0.pdb,0.854394573033205
75,uniclust_oxmatch_a3m_v1_0.pdb,0.8544828920861658
76,uniclust_oxmatch_a3m_v1_3.pdb,0.8513041028626606
77,str_pdb70_v1_2.pdb,0.8551308819297712
78,default_multimer_v1_1.pdb,0.8544519280288319
79,default_pdb70_v1_1.pdb,0.856048758463674
80,default_comp_v1_2.pdb,0.855378162068439
81,str_iter_uniref_sto_v1_2.pdb,0.8541822037738256
82,iter_1_v1_3.pdb,0.853059330077417
83,default_uniref30_v1_3.pdb,0.8551352949086515
84,iter_1_v1_0.pdb,0.8606701088216594
85,unidist_uniprot_sto_v1_2.pdb,0.8550287708955626
86,default_struct_v1_1.pdb,0.856766046968771
87,default_pdb_v1_0.pdb,0.8555739102285024
88,default_multimer_v1_3.pdb,0.8525027850926696
89,default_pdb_v1_2.pdb,0.8553990250421698
90,iter_1_v1_2.pdb,0.8541816937468213
91,spec_comp_v1_2.pdb,0.8527354232461695
92,iter_2_v1_3.pdb,0.8559319829915045
93,default_af_v2_1.pdb,0.8550951671044122
94,str_struct_v1_2.pdb,0.8543979884361845
95,default_af_v2_0.pdb,0.8559300575089183
96,default_pdb_v2_3.pdb,0.8566102004593844
97,str_af_v2_0.pdb,0.8574795666008064
98,iter_5_v1_2.pdb,0.8546038137874477
99,str_af_v2_1.pdb,0.8573607521004657
100,default_pdb70_v1_3.pdb,0.8545739160881991
101,iter_2_v1_2.pdb,0.8560319524857336
102,iter_2_v1_1.pdb,0.8654899011665236
103,spec_af_v2_1.pdb,0.855181568564199
104,iter_5_v1_3.pdb,0.8538820765406702
105,default_uniclust30_v2_1.pdb,0.8526892710129875
106,iter_4_v1_3.pdb,0.8511538060065729
107,spec_iter_uniprot_sto_v2_4.pdb,0.8547803776937994
108,default_uniclust30_v2_2.pdb,0.8526793236986432
109,default_struct_v1_2.pdb,0.8558623271441557
110,iter_2_v1_0.pdb,0.8656502859255976
111,spec_struct_v1_1.pdb,0.8539494088424574
112,iter_4_v1_2.pdb,0.8544995625076569
113,H1106_lewis_3.pdb,0.8584581320946969
114,spec_iter_uniref_sto_v2_1.pdb,0.8655441888339737
115,H1106_lewis_4.pdb,0.858394759593451
116,default_multimer_v2_4.pdb,0.8497606006119484
117,str_iter_uniprot_sto_v2_4.pdb,0.8515542555473984
118,default_comp_v2_4.pdb,0.8534713295651233
121,spec_iter_uniprot_sto_v2_0.pdb,0.863853749219281
122,iter_5_v1_0.pdb,0.8609787842953612
123,default_pdb70_v2_0.pdb,0.8621527549795228
124,default_uniref30_v1_0.pdb,0.8631908440236506
125,spec_iter_uniprot_sto_v2_1.pdb,0.8626613571577199
126,iter_3_v1_2.pdb,0.8540028983568726
127,default_uniref30_v1_1.pdb,0.862181023625129
128,iter_1_v1_1.pdb,0.8590207465781861
129,spec_iter_uniref_sto_v1_4.pdb,0.8516469227686633
130,default_comp_v2_0.pdb,0.8611818569507342
131,default_multimer_v2_0.pdb,0.8602917405256
132,spec_iter_uniref_sto_v1_0.pdb,0.8618943055113413
133,str_iter_uniref_sto_v2_1.pdb,0.8601483548754805
134,str_iter_uniprot_sto_v2_0.pdb,0.8635888929305435
135,default_multimer_v2_1.pdb,0.8589273035052856
136,unidist_uniprot_sto_v2_0.pdb,0.8606772043631945
