,model,avg_tmscore
0,iter_1_3.pdb,0.8686994343293347
1,spec_iter_uniprot_sto_2.pdb,0.8685715809222898
2,iter_1_4.pdb,0.8684597470908801
3,spec_iter_uniprot_sto_3.pdb,0.86840962706379
4,spec_iter_uniprot_sto_4.pdb,0.8682567019224121
5,default_comp_2.pdb,0.8677812560730207
6,default_pdb_3.pdb,0.8675578530580209
7,default_multimer_2.pdb,0.8675327680578722
8,spec_iter_uniprot_sto_1.pdb,0.8675194362551643
9,spec_iter_uniref_sto_1.pdb,0.867417701179045
10,default_pdb70_0.pdb,0.8674167217511705
11,iter_1_0.pdb,0.867329698929765
12,default_comp_4.pdb,0.8672726584513277
13,default_struct_0.pdb,0.8672621403757792
14,spec_iter_uniref_sto_2.pdb,0.8672502701543331
15,default_comp_0.pdb,0.8672387448179765
16,default_pdb_2.pdb,0.8672101749627332
17,default_pdb_0.pdb,0.8671433544131545
18,spec_iter_uniprot_sto_0.pdb,0.8671042557413671
19,default_pdb70_4.pdb,0.867094331089052
20,iter_1_1.pdb,0.8667190596576958
21,spec_iter_uniref_sto_4.pdb,0.8667058784352291
22,iter_1_2.pdb,0.8666056170547703
23,spec_iter_uniref_sto_3.pdb,0.8665515863024997
24,spec_iter_uniref_sto_0.pdb,0.8665078741617297
25,default_uniclust30_4.pdb,0.8663773158897087
26,iter_1_old_4.pdb,0.8663612284386008
27,iter_1_old_0.pdb,0.8662548456921543
28,iter_1_old_1.pdb,0.8660553478114544
29,default_af_3.pdb,0.8651036056516413
30,default_af_4.pdb,0.865053179591106
31,spec_af_0.pdb,0.8650219887003053
32,default_af_2.pdb,0.864973567132048
33,spec_af_4.pdb,0.8647847239763898
34,spec_af_1.pdb,0.8647006869600519
35,spec_af_3.pdb,0.8646321708573568
36,spec_af_2.pdb,0.8645847111481969
37,default_struct_4.pdb,0.8645605058783525
38,default_pdb70_2.pdb,0.8645056070817222
39,default_pdb_4.pdb,0.864360649699374
40,default_pdb_1.pdb,0.8642911281979315
41,default_af_0.pdb,0.8642812844840058
42,default_af_1.pdb,0.8642482219324795
43,iter_1_old_2.pdb,0.8642178642760494
44,iter_1_old_3.pdb,0.8640618338673257
45,default_multimer_1.pdb,0.8638150751282351
46,default_uniclust30_1.pdb,0.8637952515497598
47,default_uniclust30_2.pdb,0.8636924736173548
48,default_struct_3.pdb,0.8635301576333915
49,default_multimer_0.pdb,0.8634393247304446
50,default_uniclust30_3.pdb,0.8634045130114503
51,default_uniclust30_0.pdb,0.8633921538711239
52,default_pdb70_1.pdb,0.8632556818395698
53,default_multimer_3.pdb,0.8632008387943183
54,default_comp_1.pdb,0.8631266511910484
55,default_struct_1.pdb,0.863060170966504
56,default_comp_3.pdb,0.8629191208360644
57,default_struct_2.pdb,0.8628798909226667
58,default_multimer_4.pdb,0.8628006814624307
59,default_pdb70_3.pdb,0.8614473648714046
60,spec_struct_3.pdb,0.8558926861973016
61,uniclust_oxmatch_a3m_0.pdb,0.8478938875669411
62,spec_comp_2.pdb,0.84606709968341
63,spec_struct_0.pdb,0.8459549892027831
64,spec_pdb70_4.pdb,0.8451848722063268
65,spec_comp_0.pdb,0.8440789535280865
66,spec_pdb_1.pdb,0.8440076636305994
67,spec_struct_1.pdb,0.8439065590683532
68,spec_struct_4.pdb,0.8429148528647608
69,spec_iter_uniref_a3m_4.pdb,0.8377542568368065
70,spec_pdb_4.pdb,0.8326333877767892
71,spec_iter_uniref_a3m_1.pdb,0.830016087733198
72,spec_struct_2.pdb,0.8238340824778844
73,spec_iter_uniref_a3m_3.pdb,0.8208525003025321
74,spec_pdb70_3.pdb,0.8199529737410904
75,spec_iter_uniref_a3m_2.pdb,0.8194793908048671
76,uniclust_oxmatch_a3m_1.pdb,0.8186530664444708
77,uniclust_oxmatch_a3m_3.pdb,0.8185968036273678
78,spec_pdb_3.pdb,0.8163611536164963
79,spec_pdb70_2.pdb,0.8124216093246831
80,uniclust_oxmatch_a3m_4.pdb,0.7835906303769515
81,spec_pdb_0.pdb,0.7823534688066693
82,spec_pdb_2.pdb,0.7821349891023713
83,spec_comp_3.pdb,0.7820340951097161
84,uniclust_oxmatch_a3m_2.pdb,0.7816085662501115
85,spec_comp_1.pdb,0.7806294249675599
86,spec_iter_uniref_a3m_0.pdb,0.7802438307964614
87,spec_pdb70_0.pdb,0.7797724971760531
88,spec_pdb70_1.pdb,0.7795286650374501
89,spec_comp_4.pdb,0.7794983008635858
