,model,ptm,plddt_avg,confidence
0,spec_af_0.pdb,0.956420832595489,97.8955219013999,0.9457790243071839
1,spec_af_1.pdb,0.9562936200405694,97.91184458167555,0.9456330850463219
2,spec_af_2.pdb,0.9536261330905131,97.54193548715251,0.9424503280890499
3,spec_af_3.pdb,0.953063916798466,97.54255213952334,0.9421700858346689
4,default_af_0.pdb,0.9508129923039252,97.40107870305573,0.9401855343280947
5,default_af_1.pdb,0.9506607042726897,97.39138508779962,0.9398613450323945
6,default_af_2.pdb,0.9472392825494276,97.29003706278249,0.9330833202244851
7,default_af_3.pdb,0.9465064949957118,97.21444886387118,0.9321247090333221
8,default_af_4.pdb,0.9443683797772973,97.2321840738823,0.9316209350954742
9,spec_af_4.pdb,0.9441984309745611,96.75983382938745,0.9290797832408106
10,iter_1_0.pdb,0.9268604593034744,94.07694553345645,0.9217824235867692
11,spec_iter_uniprot_sto_0.pdb,0.9262654357392357,94.03908486707329,0.920123330220357
12,iter_1_1.pdb,0.9260385633707946,94.02104092534623,0.9198955178499402
13,spec_iter_uniprot_sto_1.pdb,0.927160140016696,93.96274962549234,0.9195653192478461
14,spec_iter_uniref_sto_0.pdb,0.9267856714347684,93.8216575392533,0.9193208622380035
15,iter_1_2.pdb,0.9265879321782714,93.60754424995305,0.9192563758033302
16,spec_iter_uniprot_sto_2.pdb,0.929242780683744,94.20599136547747,0.9191330295559382
17,spec_iter_uniref_sto_1.pdb,0.9290575276116243,94.24072725892644,0.9190545894761823
18,iter_1_3.pdb,0.9280080266818483,94.06516005106697,0.9189916505023854
19,iter_1_4.pdb,0.9274314318285739,94.04381754200817,0.9185745889780195
20,spec_iter_uniprot_sto_3.pdb,0.9277305235575094,94.11638617719574,0.9182019637050323
21,spec_iter_uniref_sto_2.pdb,0.9281869027631933,94.11739253314236,0.9179157275680195
22,default_struct_0.pdb,0.9273603079506028,93.65840777113941,0.917395451024935
23,spec_iter_uniref_sto_3.pdb,0.9251844947717738,93.58280797187739,0.9171117318706146
24,default_comp_0.pdb,0.9268745173838038,94.34490667159527,0.9170215366249542
25,spec_iter_uniprot_sto_4.pdb,0.92561094453616,93.36948579304477,0.9166548579746149
26,default_struct_1.pdb,0.9286496095245198,93.45265439554468,0.916364801970822
27,default_comp_1.pdb,0.9286818333209116,93.49383926615897,0.9163625682938211
28,default_comp_2.pdb,0.928925789340999,93.93555954610679,0.9161426140754753
29,default_multimer_0.pdb,0.9280267351250376,93.17813742349988,0.9159055827732986
30,default_comp_3.pdb,0.9282729030141703,93.62369281467976,0.9155642867185567
31,default_uniclust30_0.pdb,0.9278123879241066,93.24661112849871,0.9155064682922188
32,default_comp_4.pdb,0.9259697070117032,94.38986995094118,0.915411302852536
33,default_pdb70_0.pdb,0.9279588368894243,93.55915551686887,0.915198586530717
34,default_pdb_0.pdb,0.9265453633036872,93.64244409911682,0.9151504956954055
35,spec_iter_uniref_sto_4.pdb,0.9235365971068432,92.78068478098729,0.9149581548400698
36,default_uniclust30_1.pdb,0.9272293477889538,93.10095271831078,0.9148480302023221
37,default_pdb_1.pdb,0.9238050084042058,93.80369024006531,0.9147829552636049
38,default_pdb70_1.pdb,0.9272402249304088,93.23459375142086,0.9147320453828104
39,default_pdb_2.pdb,0.9278620971385239,93.83824580876417,0.9146437504518747
40,default_pdb_3.pdb,0.9263044762165896,93.39988331360244,0.9146184239298414
41,default_pdb70_2.pdb,0.923622878996829,93.69337569951975,0.9146165435728034
