,model,confidence
0,spec_uniref_a3m_0.pdb,0.8790218301373882
1,avg_refine_0.pdb,0.8730723176181721
2,spec_comp_0.pdb,0.8696661752255253
3,avg_refine_1.pdb,0.8686512816809884
4,oxmatch_a3m_0.pdb,0.8683902128099825
5,oxmatch_a3m_1.pdb,0.8639243372425778
6,spec_struct_0.pdb,0.8651790826877643
7,iter_2_0.pdb,0.8675454860806234
8,str_struct_0.pdb,0.8633055948773581
9,str_uniprot_sto_0.pdb,0.8632870991773876
10,str_pdb70_0.pdb,0.8631693365134204
11,avg_refine_2.pdb,0.8638157213778694
12,iter_2_1.pdb,0.8632127082338592
13,Elo_multimer_0.pdb,0.8630394844523035
14,spec_pdb_0.pdb,0.8614853706886065
15,iter_1_0.pdb,0.8566247462646289
16,str_uniref_sto_0.pdb,0.8560787594089573
17,default_pdb70_0.pdb,0.8556200644721523
18,unidist_uniref_0.pdb,0.8556933412808729
19,default_pdb_0.pdb,0.8559289323440307
20,spec_pdb70_1.pdb,0.8545451659163337
21,default_pdb_1.pdb,0.8534615131341861
22,spec_pdb70_0.pdb,0.8558725643796209
23,default_pdb_2.pdb,0.8534152079980551
24,avg_refine_3.pdb,0.8530068237886507
25,default_comp_0.pdb,0.8522426940648098
26,oxmatch_a3m_2.pdb,0.854247040179113
27,def_uniref30_0.pdb,0.8520608706612595
28,Elo_multimer_3.pdb,0.8487160778091762
29,spec_uniprot_sto_1.pdb,0.8503543057243879
30,def_uniclust30_0.pdb,0.8487557852599678
31,default_pdb70_2.pdb,0.8466734716655024
32,iter_2_4.pdb,0.8510647732932497
33,unidist_uniref_1.pdb,0.847964936327074
34,str_pdb70_1.pdb,0.8474375794355493
35,default_comp_2.pdb,0.8463571173075456
36,default_pdb70_1.pdb,0.8481022968720224
37,default_comp_1.pdb,0.8468021974567955
38,oxmatch_a3m_3.pdb,0.8451357623624229
39,spec_comp_1.pdb,0.8450630268802206
40,lewis_0.pdb,0.8459808380149487
41,Elo_multimer_4.pdb,0.8474003035935668
42,iter_1_1.pdb,0.8474121314465058
43,iter_2_2.pdb,0.8619652696320881
44,iter_1_2.pdb,0.8459503572314278
45,spec_uniprot_sto_2.pdb,0.8441695125965947
46,default_struct_0.pdb,0.8446373870767818
47,spec_uniref_a3m_1.pdb,0.8436813876688337
48,default_struct_1.pdb,0.8439181489808469
49,unidist_uniprot_1.pdb,0.8433868460092995
50,spec_pdb70_2.pdb,0.841647357382184
51,str_struct_1.pdb,0.8408186832484408
52,str_uniref_sto_1.pdb,0.8423507998356534
53,str_uniprot_sto_1.pdb,0.8435387445442581
54,iter_1_4.pdb,0.8427717854356711
55,str_pdb70_2.pdb,0.8429267195895305
56,unidist_uniref_2.pdb,0.8410560779009343
57,str_pdb_1.pdb,0.8413398441548117
58,lewis_1.pdb,0.8409221494310115
59,lewis_3.pdb,0.8393673181832767
60,default_pdb70_3.pdb,0.8392114344055117
61,lewis_2.pdb,0.8398587789541331
62,default_struct_2.pdb,0.838666698871416
63,lewis_4.pdb,0.8388142792858309
64,def_uniclust30_1.pdb,0.8458540836802272
65,str_pdb_0.pdb,0.8451906991786593
66,str_uniprot_sto_2.pdb,0.842576382823436
67,str_struct_2.pdb,0.8353301513614635
68,unidist_uniprot_3.pdb,0.8366039093546683
69,avg_refine_4.pdb,0.8460747716804521
70,default_pdb_4.pdb,0.8332739434543528
71,unidist_uniprot_0.pdb,0.8464345010135002
72,default_pdb_3.pdb,0.8346092922057923
73,default_struct_3.pdb,0.8373165599271769
74,def_uniref30_1.pdb,0.8358806724785711
75,default_struct_4.pdb,0.8332646678492326
76,spec_comp_2.pdb,0.832825346856084
77,iter_2_3.pdb,0.8539609574231091
78,spec_struct_1.pdb,0.8328766791720039
79,def_uniref30_2.pdb,0.8294421985879858
80,str_uniref_sto_2.pdb,0.8337462977395221
81,spec_struct_2.pdb,0.828184317419801
82,default_comp_3.pdb,0.8267827195546698
83,spec_uniref_sto_0.pdb,0.8391582942988464
84,def_uniclust30_2.pdb,0.8382174099866366
85,str_pdb_2.pdb,0.8244770267745645
86,iter_1_3.pdb,0.8446434122090385
87,spec_uniref_a3m_2.pdb,0.8241459069575287
88,spec_pdb_1.pdb,0.8336914712796948
89,default_pdb70_4.pdb,0.8266558152176608
90,spec_pdb_2.pdb,0.8334105524099473
91,spec_struct_3.pdb,0.8191090884538765
92,unidist_uniprot_2.pdb,0.8422835131016716
93,spec_pdb70_3.pdb,0.8178783328957451
94,default_multimer_1.pdb,0.826538114737905
95,spec_uniprot_sto_0.pdb,0.8821161949745853
96,spec_pdb_3.pdb,0.8172605197592812
97,spec_comp_3.pdb,0.818932478785472
98,unidist_uniprot_4.pdb,0.8230290213970961
99,str_pdb70_3.pdb,0.818346003197134
100,oxmatch_a3m_4.pdb,0.832908769851707
101,unidist_uniref_3.pdb,0.8332609768919748
102,unidist_uniref_4.pdb,0.8172438703268969
103,spec_uniref_sto_1.pdb,0.8051883928763512
104,def_uniref30_4.pdb,0.8223445036296679
105,default_comp_4.pdb,0.823391474547153
106,spec_pdb70_4.pdb,0.8028365693750882
107,str_struct_3.pdb,0.8037441266996801
108,default_multimer_2.pdb,0.8158142632210506
109,Elo_multimer_1.pdb,0.858109582065641
110,Elo_multimer_2.pdb,0.8535962277103986
111,str_pdb70_4.pdb,0.7940027350355261
112,spec_uniref_sto_3.pdb,0.7916779208164826
113,default_multimer_3.pdb,0.7952864646196028
114,str_uniref_sto_4.pdb,0.7892823295285035
115,spec_pdb_4.pdb,0.789943496383263
116,str_uniprot_sto_4.pdb,0.834710972304419
117,str_uniprot_sto_3.pdb,0.8356099569909663
118,spec_uniprot_sto_3.pdb,0.8411622537183521
119,def_uniclust30_3.pdb,0.8025826123233915
120,spec_uniprot_sto_4.pdb,0.8324680553749509
121,def_uniref30_3.pdb,0.8229521834359055
122,default_multimer_0.pdb,0.8308001812180668
123,str_comp_0.pdb,0.7772368973101558
124,spec_uniref_sto_2.pdb,0.7979831363914502
125,str_uniref_sto_3.pdb,0.8135376020220518
126,spec_uniref_sto_4.pdb,0.7628701267237189
127,spec_uniref_a3m_3.pdb,0.7769462958744826
128,spec_comp_4.pdb,0.7565583113394274
129,default_multimer_4.pdb,0.7742648835832514
130,str_comp_1.pdb,0.7586871492844822
131,spec_struct_4.pdb,0.7505906815301534
132,def_uniclust30_4.pdb,0.7470592302840173
133,spec_uniref_a3m_4.pdb,0.7139786906718243
134,str_comp_3.pdb,0.6964917156330542
135,str_comp_2.pdb,0.711132593024785
136,str_pdb_3.pdb,0.6966957988110919
137,str_pdb_4.pdb,0.6840789986688615
138,str_comp_4.pdb,0.6821823944840251
139,str_struct_4.pdb,0.6550609734314672
140,default_af_0.pdb,0.4421629922196298
