,model,avg_tmscore
0,default_pdb_4.pdb,0.7464698781714969
1,oxmatch_a3m_1.pdb,0.7462412844230708
2,str_struct_2.pdb,0.7461131830531796
3,str_struct_1.pdb,0.74604366716813
4,default_comp_3.pdb,0.7458989528221821
5,spec_comp_4.pdb,0.7458283634122032
6,spec_pdb70_3.pdb,0.745823168148668
7,spec_pdb70_2.pdb,0.7456470527577823
8,str_struct_4.pdb,0.7455368285019055
9,default_pdb70_2.pdb,0.7455314728517289
10,spec_uniref_sto_3.pdb,0.7455048239378537
11,default_pdb70_3.pdb,0.745499144882708
12,str_pdb_2.pdb,0.7454890266736885
13,def_uniclust30_0.pdb,0.7454154451784759
14,spec_uniref_sto_4.pdb,0.7454110231842522
15,spec_struct_3.pdb,0.7453568987884582
16,def_uniref30_2.pdb,0.7453150968334544
17,spec_pdb70_4.pdb,0.7453085923447446
18,spec_uniref_a3m_2.pdb,0.7452763215757185
19,str_comp_3.pdb,0.7452349973798683
20,spec_uniref_sto_1.pdb,0.7451956895869086
21,spec_uniref_a3m_0.pdb,0.7451494992744058
22,lewis_3.pdb,0.745126661821573
23,oxmatch_a3m_3.pdb,0.7449702008205242
24,spec_struct_2.pdb,0.7448648340636681
25,spec_uniref_a3m_1.pdb,0.7448535473162038
26,unidist_uniref_0.pdb,0.7448145204026326
27,str_uniref_sto_1.pdb,0.7448089252712642
28,spec_uniprot_sto_2.pdb,0.7447880608319762
29,default_struct_2.pdb,0.744752106597962
30,default_struct_4.pdb,0.7447324520339068
31,unidist_uniprot_3.pdb,0.7447052959771842
32,default_pdb_3.pdb,0.7446847714325173
33,str_comp_0.pdb,0.7446438528549477
34,spec_comp_2.pdb,0.7445772431081943
35,default_struct_1.pdb,0.7445159289675719
36,lewis_2.pdb,0.7444873981327621
37,lewis_1.pdb,0.744407811723665
38,str_pdb70_1.pdb,0.7443285047664404
39,unidist_uniref_2.pdb,0.7443150873679786
40,unidist_uniref_1.pdb,0.7443142732850618
41,spec_pdb_3.pdb,0.744289886225118
42,str_struct_0.pdb,0.7442019612397567
43,str_uniref_sto_0.pdb,0.7441943138241575
44,str_pdb70_4.pdb,0.7441826606313787
45,str_uniprot_sto_0.pdb,0.7441824347817025
46,default_pdb70_0.pdb,0.7440935985962934
47,iter_1_0.pdb,0.7440186632393695
48,spec_comp_1.pdb,0.7439942647100535
49,unidist_uniprot_1.pdb,0.7439723703313926
50,str_pdb_1.pdb,0.7439007076168219
51,iter_1_4.pdb,0.7439006697667979
52,default_struct_0.pdb,0.7438782550039575
53,str_pdb70_0.pdb,0.7438756308736684
54,spec_uniprot_sto_1.pdb,0.7438492742772507
55,lewis_4.pdb,0.7438350466682487
56,str_struct_3.pdb,0.7438262603002141
57,spec_struct_0.pdb,0.7437612763232142
58,str_uniprot_sto_1.pdb,0.7437357240690878
59,default_comp_2.pdb,0.7437343612081001
60,default_pdb_1.pdb,0.7437031525013702
61,default_comp_0.pdb,0.7435964432248597
62,default_pdb_2.pdb,0.74351998663903
63,iter_1_2.pdb,0.7434789305162026
64,str_uniref_sto_4.pdb,0.7434672095599814
65,default_comp_1.pdb,0.7434199175029832
66,str_pdb70_2.pdb,0.7434074924343512
67,def_uniref30_0.pdb,0.7434013333824967
68,avg_refine_3.pdb,0.7433637758756185
69,lewis_0.pdb,0.7433455810182477
70,avg_refine_2.pdb,0.7432643105582929
71,spec_pdb70_1.pdb,0.7432219984454962
72,oxmatch_a3m_0.pdb,0.7432139741992382
73,spec_struct_1.pdb,0.7431984089116227
74,avg_refine_1.pdb,0.7430991256690544
75,def_uniref30_1.pdb,0.7429946544132741
76,iter_1_1.pdb,0.7429445736895776
77,default_pdb_0.pdb,0.7428581257957237
78,spec_comp_0.pdb,0.7427951422948059
79,avg_refine_0.pdb,0.7427597903214295
80,spec_pdb_0.pdb,0.7427350162653378
81,iter_2_1.pdb,0.7426435588603428
82,default_pdb70_1.pdb,0.7425877244372071
83,spec_pdb_4.pdb,0.7425732366466677
84,default_struct_3.pdb,0.7425699922495017
85,default_multimer_3.pdb,0.7425126655332457
86,oxmatch_a3m_2.pdb,0.7422281062215804
87,str_pdb70_3.pdb,0.7422157699563026
88,spec_comp_3.pdb,0.7422055707284507
89,spec_pdb70_0.pdb,0.7421527438989596
90,iter_2_4.pdb,0.7419308228432718
91,str_uniref_sto_2.pdb,0.7414186363153529
92,iter_2_0.pdb,0.7412854921422392
93,default_pdb70_4.pdb,0.7409357779968287
94,str_uniprot_sto_2.pdb,0.7408946483876949
95,str_pdb_0.pdb,0.7389006098710345
96,def_uniclust30_1.pdb,0.738833440652849
97,unidist_uniprot_4.pdb,0.7385765367293843
98,default_multimer_1.pdb,0.7376118708727784
99,avg_refine_4.pdb,0.7374826987510978
100,unidist_uniref_4.pdb,0.7367557341981424
101,str_comp_1.pdb,0.7359841943478462
102,unidist_uniprot_0.pdb,0.7357945754501222
103,spec_pdb_1.pdb,0.7353501578147686
104,def_uniclust30_2.pdb,0.7350111393581814
105,spec_uniref_sto_0.pdb,0.7347661371506536
106,spec_pdb_2.pdb,0.7346103291437752
107,str_pdb_4.pdb,0.7332757712587834
108,str_comp_2.pdb,0.7331194060273312
109,spec_struct_4.pdb,0.733117561757613
110,spec_uniref_a3m_4.pdb,0.7319984127850003
111,spec_uniref_a3m_3.pdb,0.7317318593145697
112,str_comp_4.pdb,0.7317265518579918
113,str_pdb_3.pdb,0.731291121449598
114,def_uniref30_4.pdb,0.7312313305962268
115,iter_2_2.pdb,0.7311450140554738
116,default_comp_4.pdb,0.7305537072757461
117,default_multimer_2.pdb,0.7301603579050971
118,iter_1_3.pdb,0.7295197650899558
119,def_uniclust30_3.pdb,0.7283979676084807
120,oxmatch_a3m_4.pdb,0.728006385062153
121,unidist_uniprot_2.pdb,0.7273598197012738
122,default_multimer_4.pdb,0.7271799060525189
123,spec_uniref_sto_2.pdb,0.7270046398107616
124,iter_2_3.pdb,0.7268473116793249
125,unidist_uniref_3.pdb,0.7263851523852168
126,def_uniclust30_4.pdb,0.7258413101496017
127,default_af_2.pdb,0.7167103479120288
128,default_af_4.pdb,0.711734487148495
129,default_af_1.pdb,0.711119794814202
130,def_uniref30_3.pdb,0.7103270141227408
131,default_af_3.pdb,0.7094706629416212
132,default_af_0.pdb,0.707295628525298
133,str_uniprot_sto_4.pdb,0.7066948473840662
134,str_uniref_sto_3.pdb,0.7064854866303221
135,str_uniprot_sto_3.pdb,0.7051234996529577
136,default_multimer_0.pdb,0.7030708631899366
137,spec_uniprot_sto_4.pdb,0.702497409223841
138,spec_uniprot_sto_3.pdb,0.6997405779535747
139,spec_uniprot_sto_0.pdb,0.6919364353267364
140,str_af_4.pdb,0.4968445161795773
141,str_af_3.pdb,0.481693327896727
142,str_af_2.pdb,0.4635300576653184
143,str_af_1.pdb,0.429504121653513
144,spec_af_4.pdb,0.4288921419431011
145,spec_af_0.pdb,0.4235552107031361
146,spec_af_2.pdb,0.4234643037257778
147,str_af_0.pdb,0.42322937313012504
148,spec_af_1.pdb,0.4231640759017724
149,spec_af_3.pdb,0.422971261523657
