,model,score
0,spec_pdb_4.pdb,0.9650142201834864
1,iter_1_4.pdb,0.9649669724770642
2,iter_1_3.pdb,0.964898623853211
3,spec_iter_uniref_sto_1.pdb,0.9648341284403669
4,spec_iter_uniref_sto_0.pdb,0.9646169724770643
5,spec_pdb70_4.pdb,0.9645998165137615
6,spec_pdb70_3.pdb,0.9645826605504586
7,spec_pdb_1.pdb,0.96444376146789
8,spec_iter_uniprot_sto_1.pdb,0.9643569724770643
9,spec_af_0.pdb,0.964353027522936
10,spec_af_1.pdb,0.9643267889908258
11,default_af_2.pdb,0.9643196330275229
12,spec_struct_4.pdb,0.9643037614678901
13,spec_struct_2.pdb,0.9643013761467889
14,default_af_3.pdb,0.9642855963302752
15,iter_1_2.pdb,0.9641404587155964
16,spec_iter_uniref_a3m_2.pdb,0.96406376146789
17,spec_af_4.pdb,0.9639326605504586
18,spec_af_3.pdb,0.9639274311926606
19,spec_iter_uniprot_sto_0.pdb,0.9638856880733945
20,spec_comp_1.pdb,0.9638269724770643
21,iter_1_0.pdb,0.9636980733944953
22,default_uniref30_2.pdb,0.9636383486238532
23,spec_struct_0.pdb,0.9636353211009175
24,default_uniref30_3.pdb,0.963578256880734
25,spec_struct_1.pdb,0.9635682568807339
26,default_multimer_1.pdb,0.9633632110091742
27,default_pdb70_4.pdb,0.963348256880734
28,default_af_1.pdb,0.9633335779816515
29,default_af_0.pdb,0.9633208256880733
30,default_pdb70_2.pdb,0.9631750458715593
31,default_multimer_2.pdb,0.9631636697247705
32,default_pdb70_1.pdb,0.9631100917431193
33,spec_af_2.pdb,0.9631014678899084
34,default_pdb_3.pdb,0.9629381651376145
35,default_af_4.pdb,0.9629303669724771
36,default_comp_4.pdb,0.9628690825688075
37,default_multimer_0.pdb,0.9628047706422019
38,default_struct_3.pdb,0.962766880733945
39,default_uniref30_1.pdb,0.9626981651376145
40,default_uniref30_0.pdb,0.9626960550458714
41,default_comp_2.pdb,0.9626865137614679
42,default_pdb_0.pdb,0.9626142201834862
43,spec_iter_uniref_sto_3.pdb,0.9625624770642203
44,default_pdb70_3.pdb,0.9625088990825688
45,default_comp_3.pdb,0.9624923853211009
46,default_struct_2.pdb,0.9624287155963303
47,spec_comp_3.pdb,0.9624200917431193
48,default_pdb70_0.pdb,0.962414128440367
49,default_multimer_3.pdb,0.9623622935779816
50,spec_iter_uniref_sto_2.pdb,0.9622958715596331
51,pdb_iter_uniref_a3m_0.pdb,0.962271009174312
52,default_struct_1.pdb,0.9622202752293577
53,default_struct_4.pdb,0.962169357798165
54,default_comp_1.pdb,0.9621521100917433
55,spec_comp_4.pdb,0.9621267889908258
56,default_struct_0.pdb,0.9620962385321101
57,iter_2_1.pdb,0.962063119266055
58,default_pdb_1.pdb,0.9620263302752294
59,iter_2_0.pdb,0.9619835779816515
60,pdb_iter_uniref_a3m_1.pdb,0.9619193577981653
61,default_multimer_4.pdb,0.9616239449541284
62,default_pdb_2.pdb,0.9614570642201833
63,default_uniref30_4.pdb,0.9604459633027522
64,default_pdb_4.pdb,0.9592759633027523
65,iter_1_1.pdb,0.9591185321100919
66,spec_iter_uniprot_sto_3.pdb,0.9585815596330276
67,spec_iter_uniprot_sto_4.pdb,0.9584050458715595
68,iter_4_0.pdb,0.9583217431192661
69,iter_4_2.pdb,0.9582102752293578
70,iter_5_0.pdb,0.9575533027522936
71,iter_3_1.pdb,0.9574089908256881
72,iter_3_0.pdb,0.9567659633027523
73,default_comp_0.pdb,0.9554893577981654
74,spec_iter_uniprot_sto_2.pdb,0.9414680733944953
75,iter_3_4.pdb,0.936318623853211
76,iter_5_3.pdb,0.9362996330275228
77,iter_5_4.pdb,0.9361933027522936
78,pdb_iter_uniref_a3m_4.pdb,0.9358696330275229
79,spec_pdb_2.pdb,0.9358361467889907
80,spec_comp_2.pdb,0.9355093577981652
81,iter_4_4.pdb,0.9353767889908257
82,iter_2_2.pdb,0.9352804587155963
83,uniclust_oxmatch_a3m_1.pdb,0.9349724770642203
84,spec_iter_uniref_a3m_3.pdb,0.9349366972477064
85,iter_5_2.pdb,0.9349355963302753
86,iter_4_3.pdb,0.9348379816513761
87,pdb_iter_uniref_a3m_3.pdb,0.9346699999999999
88,uniclust_oxmatch_a3m_0.pdb,0.9346181651376146
89,spec_iter_uniref_a3m_1.pdb,0.9345257798165137
90,spec_pdb70_1.pdb,0.934295871559633
91,iter_5_1.pdb,0.9341892660550459
92,uniclust_oxmatch_a3m_3.pdb,0.9341400000000001
93,spec_iter_uniref_a3m_0.pdb,0.9340954128440364
94,spec_pdb70_0.pdb,0.9338677064220184
95,iter_2_4.pdb,0.9336995412844037
96,spec_comp_0.pdb,0.9335374311926605
97,iter_3_3.pdb,0.9334355963302753
98,spec_iter_uniref_a3m_4.pdb,0.9331616513761469
99,iter_4_1.pdb,0.9331215596330276
100,spec_pdb_3.pdb,0.9330596330275228
101,iter_3_2.pdb,0.9330077064220185
102,spec_struct_3.pdb,0.9329495412844039
103,uniclust_oxmatch_a3m_2.pdb,0.9328943119266057
104,pdb_iter_uniref_a3m_2.pdb,0.9326308256880733
105,uniclust_oxmatch_a3m_4.pdb,0.9325591743119266
106,spec_pdb_0.pdb,0.9314586238532108
107,iter_2_3.pdb,0.930248990825688
108,spec_iter_uniref_sto_4.pdb,0.9259512844036699
109,spec_pdb70_2.pdb,0.37721990825688084
