,model,avg_tmscore
0,default_pdb_1.pdb,0.7040821482417868
1,str_struct_v2_0.pdb,0.7039647236346533
2,default_comp_0.pdb,0.7038688108716196
3,unidist_uniref_sto_1.pdb,0.7036432895481821
4,str_comp_0.pdb,0.7035492633634779
5,default_uniref30_22_0.pdb,0.7035308146443076
6,default_mul_newest_1.pdb,0.703526378251844
7,str_pdb70_0.pdb,0.7034387897263616
8,default_struct_v2_1.pdb,0.7033634205767367
9,default_pdb_0.pdb,0.7032830911280481
10,default_comp_1.pdb,0.7032787586290399
11,default_struct_v2_0.pdb,0.7032785053249322
12,default_pdb70_2.pdb,0.7031044260328039
13,default_uniclust30_1.pdb,0.702857277826387
14,str_iter_uniref_a3m_0.pdb,0.7028068744761331
15,default_multimer_1.pdb,0.7026941974656974
16,str_pdb_1.pdb,0.7026050119285989
17,default_mul_newest_3.pdb,0.7025024429469853
18,str_pdb70_1.pdb,0.7023392631248554
19,str_comp_1.pdb,0.7023161184654831
20,default_mul_newest_0.pdb,0.7022908363017136
21,default_multimer_0.pdb,0.7022850686024635
22,unidist_uniprot_sto_1.pdb,0.7022496079916278
23,default_uniref30_22_1.pdb,0.7021728861403393
24,unidist_uniref_sto_3.pdb,0.7021363976745638
25,unidist_uniref_a3m_1.pdb,0.702084884649484
26,default_mul_newest_2.pdb,0.7016413395981382
27,default_uniref30_22_4.pdb,0.701481017944068
28,default_pdb70_0.pdb,0.7013552583881658
29,str_comp_3.pdb,0.7013422129425511
30,unidist_uniprot_sto_2.pdb,0.7013236580327292
31,unidist_uniprot_sto_3.pdb,0.7012930468603418
32,default_mul_newest_4.pdb,0.7012760602345801
33,default_uniref30_22_3.pdb,0.7011228996340312
34,str_pdb_0.pdb,0.7011097568042686
35,str_comp_2.pdb,0.7010030900243642
36,unidist_uniref_a3m_2.pdb,0.7009289556250677
37,unidist_uniprot_sto_0.pdb,0.7008792440393968
38,default_uniclust30_0.pdb,0.7008623064056645
39,str_iter_uniprot_sto_2.pdb,0.7007657606771682
40,str_struct_v2_2.pdb,0.7007594028863001
41,str_pdb_4.pdb,0.7006954276628721
42,str_iter_uniprot_sto_3.pdb,0.7005993089959807
43,str_pdb70_4.pdb,0.7005554630641211
44,str_iter_uniref_sto_1.pdb,0.7005412608363526
45,unidist_uniref_sto_0.pdb,0.7003295476247928
46,str_pdb70_2.pdb,0.7003258988129651
47,str_iter_uniref_a3m_1.pdb,0.700233316573726
48,unidist_uniprot_sto_4.pdb,0.7002120905163085
49,str_iter_uniref_sto_0.pdb,0.7002052758699664
50,str_iter_uniprot_sto_1.pdb,0.700200545548481
51,default_pdb70_1.pdb,0.7000019769899677
52,str_struct_v2_1.pdb,0.6999697030086434
53,default_uniref30_22_2.pdb,0.6998011177029786
54,str_iter_uniref_a3m_3.pdb,0.6997119688770589
55,default_comp_4.pdb,0.6996857019158804
56,default_uniclust30_2.pdb,0.6993316835351222
57,default_multimer_4.pdb,0.6990906779539424
58,default_struct_v2_2.pdb,0.6990290848058721
59,default_multimer_2.pdb,0.6988954403175042
60,str_iter_uniref_sto_2.pdb,0.6988937943657961
61,str_iter_uniref_a3m_4.pdb,0.698873692787867
62,str_iter_uniprot_sto_0.pdb,0.6985109101876845
63,default_pdb_4.pdb,0.6980742988623948
64,default_pdb70_4.pdb,0.6977648485687471
65,unidist_uniref_a3m_0.pdb,0.6974573032130361
66,default_pdb_2.pdb,0.6974179159658348
67,unidist_uniref_a3m_4.pdb,0.6972957620169644
68,str_iter_uniref_a3m_2.pdb,0.6969739925829529
69,default_struct_v2_3.pdb,0.6967020521212128
70,default_comp_2.pdb,0.6963798339664944
71,str_struct_v2_3.pdb,0.6950740910158036
72,str_iter_uniref_sto_4.pdb,0.694901809374178
73,str_iter_uniprot_sto_4.pdb,0.6888890280437281
74,str_struct_v2_4.pdb,0.6885643563259182
75,str_pdb70_3.pdb,0.6883522152714204
76,default_uniclust30_3.pdb,0.6883277409744977
77,default_pdb70_3.pdb,0.6873753485398044
78,unidist_uniref_sto_2.pdb,0.6869425568202971
79,default_af_0.pdb,0.68665674532234
80,default_af_1.pdb,0.6866372562338562
81,default_pdb_3.pdb,0.6864649736897245
82,default_uniclust30_4.pdb,0.6864330073851773
83,str_af_0.pdb,0.6864098983566298
84,str_pdb_3.pdb,0.6863625358296971
85,str_comp_4.pdb,0.6862689566895698
86,str_pdb_2.pdb,0.6861457841021623
87,default_struct_v2_4.pdb,0.6859161061994042
88,str_iter_uniref_sto_3.pdb,0.6856118969815495
89,unidist_uniref_a3m_3.pdb,0.685486285609061
90,default_comp_3.pdb,0.6853101915353258
91,default_multimer_3.pdb,0.6849021962242644
92,unidist_uniref_sto_4.pdb,0.6634557736455842
93,spec_af_1.pdb,0.6500376240324145
94,spec_af_0.pdb,0.6450620551882633
95,iter_1_0.pdb,0.6191109809159674
96,iter_1_1.pdb,0.593815689412044
97,spec_af_2.pdb,0.5682449592101562
98,default_af_4.pdb,0.4870448325190895
99,default_af_3.pdb,0.48701516140824036
100,str_af_1.pdb,0.486907509981394
101,default_af_2.pdb,0.4864928759279115
102,spec_af_4.pdb,0.4862051145320683
103,str_af_3.pdb,0.4860845270729246
104,str_af_2.pdb,0.48590011574470326
105,spec_af_3.pdb,0.4858073200920761
106,str_af_4.pdb,0.4848007228005708
107,iter_2_3.pdb,0.48274374822238914
108,iter_2_0.pdb,0.4825171447875157
109,iter_2_2.pdb,0.4821545115303312
110,iter_1_2.pdb,0.4820421195662512
111,iter_2_1.pdb,0.4818776484771698
112,iter_2_4.pdb,0.4815399862844148
113,iter_1_4.pdb,0.4808369563766255
114,iter_1_3.pdb,0.48016991077827953
