,model,score
0,default_uniref30_22_4.pdb,0.8984657894736844
1,default_multimer_3.pdb,0.8982966666666667
2,default_uniclust30_3.pdb,0.8979090350877192
3,default_uniref30_22_3.pdb,0.8976574561403509
4,spec_colab_iter_0.pdb,0.8973221929824562
5,default_uniclust30_2.pdb,0.8970222807017543
6,iter_1_1.pdb,0.8963993859649122
7,default_uniref30_22_0.pdb,0.896247105263158
8,default_multimer_2.pdb,0.8962264912280702
9,default_multimer_1.pdb,0.8960501754385963
10,default_uniclust30_1.pdb,0.8960464912280701
11,iter_2_1.pdb,0.8959235964912281
12,default_uniclust30_0.pdb,0.8959013157894735
13,default_uniref30_22_1.pdb,0.8957456140350878
14,iter_2_0.pdb,0.8951879824561402
15,unidist_uniprot_sto_4.pdb,0.8949711403508772
16,unidist_uniprot_sto_3.pdb,0.8949012280701754
17,spec_iter_uniprot_sto_3.pdb,0.8948014912280703
18,default_multimer_0.pdb,0.8947112280701754
19,spec_iter_uniref_sto_4.pdb,0.8946717543859649
20,spec_iter_uniref_a3m_1.pdb,0.8946464912280702
21,unidist_uniref_sto_2.pdb,0.8945702631578949
22,unidist_uniref_sto_0.pdb,0.894544298245614
23,iter_1_0.pdb,0.8944258771929825
24,unidist_uniprot_sto_1.pdb,0.8943948245614034
25,unidist_uniprot_sto_2.pdb,0.8943379824561404
26,uniclust_oxmatch_a3m_3.pdb,0.8942270175438596
27,uniclust_oxmatch_a3m_4.pdb,0.893958947368421
28,spec_iter_uniref_sto_3.pdb,0.8938552631578948
29,unidist_uniref_sto_1.pdb,0.893753245614035
30,uniclust_oxmatch_a3m_0.pdb,0.8936121052631578
31,uniclust_oxmatch_a3m_1.pdb,0.8932461403508772
32,default_uniref30_22_2.pdb,0.8931708771929825
33,default_pdb70_0.pdb,0.8930037719298247
34,spec_iter_uniprot_sto_2.pdb,0.892906052631579
35,uniclust_oxmatch_a3m_2.pdb,0.8928577192982456
36,spec_iter_uniref_a3m_0.pdb,0.8926259649122809
37,spec_struct_0.pdb,0.8926025438596491
38,unidist_uniprot_sto_0.pdb,0.8924011403508773
39,spec_iter_uniref_sto_0.pdb,0.8922144736842107
40,spec_iter_uniref_sto_1.pdb,0.8920934210526317
41,spec_iter_uniref_sto_2.pdb,0.8919015789473683
42,default_struct_1.pdb,0.891894298245614
43,spec_comp_0.pdb,0.8916894736842106
44,default_multimer_4.pdb,0.8915283333333334
45,spec_iter_uniprot_sto_1.pdb,0.8915145614035088
46,spec_comp_1.pdb,0.8913795614035087
47,default_struct_0.pdb,0.8911025438596493
48,spec_iter_uniprot_sto_0.pdb,0.8910358771929824
49,lewis_1.pdb,0.8909176315789474
50,lewis_2.pdb,0.8902086842105265
51,lewis_3.pdb,0.8901564035087719
52,lewis_4.pdb,0.8899029824561404
53,lewis_0.pdb,0.8898548245614036
54,iter_1_2.pdb,0.8894890350877194
55,default_comp_4.pdb,0.8888020175438598
56,default_comp_2.pdb,0.8887238596491228
57,default_struct_2.pdb,0.8885514035087719
58,default_comp_1.pdb,0.8880210526315788
59,default_comp_3.pdb,0.8875443859649123
60,default_comp_0.pdb,0.8872904385964915
61,spec_pdb_0.pdb,0.8867635087719297
62,default_pdb_2.pdb,0.8861407894736842
63,spec_pdb_1.pdb,0.8843127192982457
64,default_pdb_1.pdb,0.8831739473684209
65,default_pdb_0.pdb,0.8817741228070175
66,default_pdb70_2.pdb,0.878385350877193
67,default_pdb70_1.pdb,0.8773400877192983
68,spec_af_0.pdb,0.8760792105263158
69,spec_af_1.pdb,0.8664897368421053
70,spec_af_2.pdb,0.8649454385964911
71,spec_colab_iter_2.pdb,0.8612502631578948
72,spec_pdb70_2.pdb,0.8611857017543858
