,model,avg_tmscore
0,default_uniref30_22_0.pdb,0.7915065926082945
1,default_uniref30_22_1.pdb,0.7913893968433989
2,iter_1_0.pdb,0.7912916930761267
3,unidist_uniprot_sto_0.pdb,0.7910564507740935
4,default_uniref30_22_2.pdb,0.790952570796404
5,spec_iter_uniref_sto_0.pdb,0.790882289794727
6,default_multimer_3.pdb,0.7907598803911546
7,spec_iter_uniref_sto_1.pdb,0.7907049123302656
8,unidist_uniprot_sto_1.pdb,0.7906967929238631
9,default_multimer_0.pdb,0.7906926886475748
10,default_uniref30_22_3.pdb,0.7906437182875574
11,default_uniclust30_1.pdb,0.7906072495358648
12,default_pdb_4.pdb,0.79058561184056
13,default_af_0.pdb,0.7905010069133649
14,default_uniclust30_0.pdb,0.7904975700095102
15,default_struct_2.pdb,0.7901837607165019
16,default_mul_newest_1.pdb,0.7901285392535867
17,default_uniclust30_2.pdb,0.7901190579336865
18,default_multimer_1.pdb,0.7900600775919497
19,default_comp_2.pdb,0.790023220450796
20,default_mul_newest_2.pdb,0.7900029648815402
21,spec_iter_uniref_sto_2.pdb,0.7898024105012277
22,iter_2_3.pdb,0.7897954668559634
23,default_pdb70_3.pdb,0.7896976595885374
24,iter_2_4.pdb,0.7895710114124173
25,default_mul_newest_0.pdb,0.7895293049402834
26,default_multimer_2.pdb,0.7893976866920536
27,default_pdb70_1.pdb,0.7892726588996717
28,default_uniref30_22_4.pdb,0.7889981467528001
29,default_pdb70_0.pdb,0.7889340557212389
30,default_mul_newest_4.pdb,0.7889262338635598
31,unidist_uniprot_sto_3.pdb,0.7889177642073549
32,default_comp_3.pdb,0.7888029756730097
33,default_pdb70_4.pdb,0.7887633624173409
34,spec_iter_uniref_sto_3.pdb,0.7886434966597178
35,iter_2_0.pdb,0.7885877611413571
36,default_pdb_3.pdb,0.7885645534849266
37,default_pdb70_2.pdb,0.7884396217419298
38,unidist_uniprot_sto_2.pdb,0.7884165811636367
39,default_multimer_4.pdb,0.7882679850762087
40,default_uniclust30_4.pdb,0.7882009116813119
41,default_pdb_0.pdb,0.7880773077930543
42,default_uniclust30_3.pdb,0.7879989188128798
43,spec_iter_uniref_sto_4.pdb,0.7879432367850387
44,unidist_uniprot_sto_4.pdb,0.7878278186387286
45,iter_2_1.pdb,0.7869392604317341
46,default_struct_1.pdb,0.7869365547704257
47,default_struct_0.pdb,0.7866911496335744
48,default_pdb_1.pdb,0.7861432560655608
49,default_comp_0.pdb,0.7853028525196746
50,default_pdb_2.pdb,0.7852712663768645
51,default_comp_1.pdb,0.7851702052233921
52,default_comp_4.pdb,0.7844455993973674
53,default_mul_newest_3.pdb,0.781000312113556
54,default_struct_4.pdb,0.7772346871416999
55,default_struct_3.pdb,0.7764186054711231
56,iter_2_2.pdb,0.7743144250507875
57,default_af_2.pdb,0.7553617928528696
58,default_af_1.pdb,0.7509602044190977
59,default_af_4.pdb,0.747098790600082
60,iter_1_3.pdb,0.7379934869016742
61,iter_1_4.pdb,0.7313169716808103
62,iter_1_2.pdb,0.6674733592140325
63,iter_1_1.pdb,0.6669825860556413
64,default_af_3.pdb,0.6623167676022272
