,model,confidence
0,default_af_0.pdb,0.9449419941366596
1,default_af_2.pdb,0.9426085033826496
2,default_af_1.pdb,0.9432654165575816
3,default_af_3.pdb,0.9419721337100092
4,default_af_4.pdb,0.9417988125668896
5,lewis_0.pdb,0.9357113998588084
6,default_struct_0.pdb,0.9352428826359536
7,default_pdb70_0.pdb,0.9347200972877054
8,default_struct_1.pdb,0.9347313258837688
9,lewis_1.pdb,0.9346301730598824
10,lewis_3.pdb,0.9344726872166524
11,lewis_4.pdb,0.9344597321339824
12,lewis_2.pdb,0.934500745879992
13,default_struct_2.pdb,0.9340432547155628
14,Elo_1.pdb,0.9338943685359536
15,spec_af_0.pdb,0.9319882826485274
16,Elo_0.pdb,0.9342514630415004
17,Elo_2.pdb,0.9317131565686644
18,spec_af_1.pdb,0.930952747601822
19,default_uniref30_0.pdb,0.9323897584115596
20,default_multimer_0.pdb,0.9321123778647498
21,default_struct_3.pdb,0.9320624493054108
22,default_multimer_1.pdb,0.931058186807114
23,default_pdb70_1.pdb,0.9310845290536156
24,default_pdb70_2.pdb,0.9308734469763786
25,default_struct_4.pdb,0.930988175729644
26,default_uniref30_2.pdb,0.9290370458310212
27,default_uniref30_1.pdb,0.9292043828122236
28,default_pdb70_3.pdb,0.9292410298287378
29,Elo_3.pdb,0.9304606350335484
30,default_pdb70_4.pdb,0.9281738970732136
31,default_uniref30_3.pdb,0.927581124397458
32,spec_af_2.pdb,0.9270473769804052
33,default_multimer_2.pdb,0.9268297134147764
34,Elo_4.pdb,0.927215841290277
35,spec_af_3.pdb,0.9252288842474878
36,spec_af_4.pdb,0.9240563114792824
37,default_multimer_3.pdb,0.925117449241691
38,spec_struct_0.pdb,0.9230466841428772
39,default_uniref30_4.pdb,0.9257341438937104
40,default_multimer_4.pdb,0.9239411531918782
41,spec_iter_uniprot_sto_0.pdb,0.917204734449196
42,spec_iter_uniprot_sto_1.pdb,0.91650416112798
43,spec_struct_1.pdb,0.9170657777797938
44,iter_1_0.pdb,0.9147760283276108
45,default_pdb_0.pdb,0.913938088225238
46,iter_2_0.pdb,0.9145342007304368
47,iter_2_1.pdb,0.9141061255938436
48,spec_iter_uniref_sto_0.pdb,0.9099931933634424
49,iter_1_2.pdb,0.9087200551002974
50,iter_1_1.pdb,0.9136841916787144
51,iter_1_3.pdb,0.90631581794575
52,iter_4_0.pdb,0.9131603902091284
53,spec_iter_uniprot_sto_3.pdb,0.9112633034480532
54,iter_3_0.pdb,0.9133431204049358
55,iter_1_4.pdb,0.90324579845825
56,spec_iter_uniref_sto_1.pdb,0.9030755761789906
57,iter_3_1.pdb,0.9101325254173804
58,iter_5_0.pdb,0.9083008631038594
59,pdb_iter_uniref_a3m_0.pdb,0.9026440493558032
60,spec_iter_uniref_a3m_2.pdb,0.9004743875870879
61,default_comp_0.pdb,0.90793951202583
62,default_pdb_1.pdb,0.8992736745011136
63,default_comp_1.pdb,0.8965618165342076
64,default_comp_2.pdb,0.8954992424705868
65,default_pdb_2.pdb,0.8969883144124263
66,pdb_iter_uniref_a3m_1.pdb,0.8946386943527107
67,spec_struct_2.pdb,0.8912559876974597
68,spec_iter_uniprot_sto_2.pdb,0.9142898013372353
69,default_pdb_3.pdb,0.8912179421905324
70,spec_comp_1.pdb,0.8876231291180916
71,spec_iter_uniprot_sto_4.pdb,0.8924933235838951
72,iter_4_2.pdb,0.8907644206560621
73,spec_iter_uniref_sto_2.pdb,0.8854498336454157
74,default_comp_3.pdb,0.8852159437458125
75,default_pdb_4.pdb,0.8887015522536967
76,default_comp_4.pdb,0.8846099031877116
77,spec_struct_4.pdb,0.8811587583349246
78,spec_pdb70_3.pdb,0.8807647488545367
79,spec_iter_uniref_sto_3.pdb,0.8810896586833559
80,spec_pdb70_4.pdb,0.87895283102597
81,spec_pdb_1.pdb,0.8751638842535076
82,spec_pdb70_0.pdb,0.9092387623683422
83,spec_iter_uniref_a3m_0.pdb,0.9059346039480656
84,iter_5_1.pdb,0.9056050202748446
85,spec_comp_0.pdb,0.9047999323686968
86,spec_iter_uniref_a3m_1.pdb,0.9025799066969724
87,iter_3_2.pdb,0.9036563330244556
88,spec_pdb_4.pdb,0.8641478071615166
89,spec_comp_3.pdb,0.8665070935716928
90,spec_comp_4.pdb,0.8638174432976268
91,uniclust_oxmatch_a3m_0.pdb,0.8946687905562042
92,iter_4_1.pdb,0.8965129666351493
93,iter_2_2.pdb,0.894119235107754
94,iter_5_2.pdb,0.8944142740294657
95,iter_3_3.pdb,0.8954527436465413
96,iter_2_4.pdb,0.8919945345011231
97,iter_4_3.pdb,0.8907508768396764
98,spec_iter_uniref_a3m_3.pdb,0.8897304213479882
99,iter_2_3.pdb,0.8928511805825342
100,uniclust_oxmatch_a3m_1.pdb,0.8873173878935757
101,spec_struct_3.pdb,0.8894376812750275
102,pdb_iter_uniref_a3m_3.pdb,0.8848036349961682
103,spec_pdb70_1.pdb,0.884427046456784
104,pdb_iter_uniref_a3m_2.pdb,0.8859790726471896
105,iter_3_4.pdb,0.8792805146238946
106,iter_4_4.pdb,0.8801204294714627
107,spec_comp_2.pdb,0.8790606579552358
108,pdb_iter_uniref_a3m_4.pdb,0.8779403603116323
109,spec_pdb_0.pdb,0.8814273543255527
110,iter_5_3.pdb,0.8767086353097331
111,iter_5_4.pdb,0.8760646728915435
112,uniclust_oxmatch_a3m_3.pdb,0.8760184817863028
113,uniclust_oxmatch_a3m_2.pdb,0.8761539019243968
114,spec_pdb_2.pdb,0.8712236976269518
115,uniclust_oxmatch_a3m_4.pdb,0.8731150235728316
116,spec_iter_uniref_a3m_4.pdb,0.8718369465397384
117,spec_iter_uniref_sto_4.pdb,0.8770496157980396
118,spec_pdb_3.pdb,0.8643365337487083
119,spec_pdb70_2.pdb,0.8814027824091982
