,model,score
0,default_img_0.pdb,0.7600193103448274
1,default_multimer_1.pdb,0.7599465517241378
2,unidist_uniprot_sto_3.pdb,0.7585351724137932
3,default_multimer_0.pdb,0.7568827586206897
4,default_pdb70_0.pdb,0.7553041379310343
5,default_uniclust30_4.pdb,0.7549793103448276
6,default_pdb70_4.pdb,0.7542941379310346
7,unidist_uniprot_sto_0.pdb,0.7538637931034483
8,default_af_4.pdb,0.7512037931034483
9,default_pdb70_3.pdb,0.7505286206896551
10,default_multimer_2.pdb,0.7469362068965516
11,default_img_1.pdb,0.746000344827586
12,unidist_uniprot_sto_1.pdb,0.7454003448275862
13,default_img_3.pdb,0.7384603448275862
14,default_multimer_4.pdb,0.7384024137931035
15,default_img_2.pdb,0.7380472413793104
16,default_multimer_3.pdb,0.7373389655172413
17,unidist_uniprot_sto_2.pdb,0.7359365517241381
18,default_uniclust30_0.pdb,0.7277662068965517
19,default_img_4.pdb,0.7185931034482759
20,unidist_uniprot_sto_4.pdb,0.7144951724137931
21,default_uniclust30_1.pdb,0.7125024137931035
22,default_pdb70_1.pdb,0.7021951724137933
23,default_uniclust30_3.pdb,0.6942455172413794
24,default_pdb70_2.pdb,0.6479303448275862
25,default_af_1.pdb,0.6467593103448276
26,default_af_0.pdb,0.6386768965517241
27,default_af_3.pdb,0.6367296551724139
28,default_af_2.pdb,0.6314627586206897
29,default_uniclust30_2.pdb,0.627793103448276
