,model,confidence
0,lewis_0.pdb,0.6751009042801105
1,lewis_1.pdb,0.6750221637929701
2,lewis_3.pdb,0.6713841557529963
5,default_uniref30_225_2.pdb,0.67144038707291
6,default_uniref30_22_4.pdb,0.6690345231790341
7,lewis_4.pdb,0.668546731022392
8,default_multimer_0.pdb,0.667656649412399
9,default_uniref30_22_3.pdb,0.6692669250816821
10,default_uniref30_22_2.pdb,0.6696792654720439
11,default_mul_newest5_2.pdb,0.6664921572326168
12,default_uniclust30_2.pdb,0.6676279827420948
13,default_uniref30_225_3.pdb,0.6676146679771465
15,default_multimer_1.pdb,0.6675251928504831
16,default_mul_newest5_0.pdb,0.6673294090347345
17,default_mul_newest5_1.pdb,0.6671799304842625
18,unidist_uniprot_sto_1.pdb,0.6631025720601347
19,default_mul_newest_2.pdb,0.6647317944042201
20,unidist_uniprot_sto_0.pdb,0.6654470652874783
21,default_mul_newest_3.pdb,0.6633508962979074
22,default_uniref30_225_4.pdb,0.6627418011294691
23,default_mul_newest_4.pdb,0.6626937501745426
24,default_mul_newest5_3.pdb,0.6614731446787443
25,default_mul_newest5_4.pdb,0.6604231851043341
26,spec_iter_uniref_sto_0.pdb,0.6585150232725773
27,default_multimer_2.pdb,0.6589695952354712
28,default_pdb70_1.pdb,0.6576472997000915
29,default_uniclust30_3.pdb,0.65849104841383
30,default_pdb70_0.pdb,0.659360061580657
31,default_multimer_3.pdb,0.6577906859188123
32,iter_1_0.pdb,0.6552558070954198
33,spec_iter_uniref_sto_1.pdb,0.6540064275585159
34,default_pdb70_3.pdb,0.6551247533411655
35,iter_2_0.pdb,0.6573761741604919
36,default_pdb70_2.pdb,0.6570420257747985
37,iter_1_1.pdb,0.6532485187028007
38,default_comp_0.pdb,0.6500850147329308
39,default_comp_1.pdb,0.649296395315774
40,unidist_uniprot_sto_2.pdb,0.6541234965942784
41,spec_iter_uniref_sto_2.pdb,0.6511930137767499
42,default_pdb_0.pdb,0.6491022804753136
43,iter_2_1.pdb,0.6516679155188918
44,default_pdb_1.pdb,0.6476257567508058
45,default_struct_0.pdb,0.6469687452461228
46,spec_iter_uniref_sto_3.pdb,0.6510712801506592
47,default_af_1.pdb,0.6478229033309459
48,iter_1_2.pdb,0.6504960319693528
49,unidist_uniprot_sto_3.pdb,0.6468057800511474
50,iter_2_2.pdb,0.6474805782869512
51,default_struct_1.pdb,0.6412142189460537
52,iter_2_3.pdb,0.6472144610675434
53,iter_1_3.pdb,0.6474085707431407
54,default_af_0.pdb,0.648315006209897
55,default_struct_2.pdb,0.6360235851685582
56,default_pdb_4.pdb,0.6350508671867722
57,default_af_3.pdb,0.6403977231868809
58,default_af_2.pdb,0.6433168960789517
59,default_pdb_3.pdb,0.6370348537342461
60,default_struct_3.pdb,0.630640787817734
61,default_comp_3.pdb,0.6266457745328468
62,default_comp_4.pdb,0.6266085295780466
63,default_struct_4.pdb,0.6232947279834341
64,avg_refine_0.pdb,0.6338574500596096
65,avg_refine_1.pdb,0.6324485374749006
66,iter_1_4.pdb,0.6274552664109319
67,avg_refine_2.pdb,0.6314311168131346
68,default_af_4.pdb,0.6171194159374865
69,avg_refine_4.pdb,0.6305173384399637
70,avg_refine_3.pdb,0.6312941700301162
73,default_uniref30_22_0.pdb,0.6761684096046034
74,default_uniclust30_0.pdb,0.6771611833200035
75,default_uniclust30_1.pdb,0.6746641466420986
76,default_mul_newest_0.pdb,0.6750912336579583
77,default_uniref30_22_1.pdb,0.674871258115695
78,default_uniref30_225_0.pdb,0.6748955918662484
79,default_uniref30_225_1.pdb,0.6737078721688571
80,lewis_2.pdb,0.6733210480958494
81,default_mul_newest_1.pdb,0.6689099308502937
82,spec_iter_uniref_sto_4.pdb,0.6387863225943475
83,default_pdb70_4.pdb,0.6393293470251777
84,default_multimer_4.pdb,0.6334434633118009
85,unidist_uniprot_sto_4.pdb,0.6317681471925097
86,iter_2_4.pdb,0.6372778535528978
87,default_comp_2.pdb,0.6329117243445621
88,default_uniclust30_4.pdb,0.6289282569450404
89,default_pdb_2.pdb,0.6409822674895548
