TS374	0.546561950204567
TS257	0.535172606486481
TS147	0.485818783708111
TS390	0.485818783708111
TS205	0.485818783708111
TS298	0.485818783708111
TS180	0.485818783708111
TS320	0.485818783708111
TS314	0.485818783708111
TS350	0.482022335802083
TS291	0.482022335802083
TS367	0.482022335802083
TS229	0.482022335802083
TS439	0.482022335802083
TS248	0.478225887896054
TS046	0.478225887896054
TS304	0.478225887896054
TS035	0.478225887896054
TS086	0.474429439990026
TS360	0.474429439990026
TS158	0.474429439990026
TS003	0.474429439990026
TS185	0.470632992083997
TS444	0.470632992083997
TS348	0.466836544177969
TS199	0.46304009627194
TS456	0.46304009627194
TS347	0.46304009627194
TS325	0.46304009627194
TS071	0.459243648365912
TS054	0.459243648365912
TS125	0.459243648365912
TS494	0.459243648365912
TS399	0.459243648365912
TS188	0.447854304647826
TS169	0.447854304647826
TS462	0.440261408835769
TS119	0.432668513023712
TS493	0.394704033963427
TS131	0.38711113815137
TS092	0.38711113815137
TS446	0.379518242339314
TS461	0.379518242339314
TS122	0.375721794433285
TS165	0.345350211185057
TS288	0.284607044688601
TS073	0.284607044688601
TS385	0.208678086568032
TS245	0.208678086568032
TS227	0
TS333	0
TS368	0
TS098	0
TS434	0
TS447	0
TS097	0
TS133	0
TS312	0
TS011	0
TS067	0
