TS098	0.512633756572737
TS447	0
TS225	0
TS333	0
TS150	0
TS493	0
TS462	0
TS037	1.86259411640666
TS035	0
TS444	0.718877700436253
TS434	0.812624947646942
TS312	0.118895318287844
TS054	0
TS158	0.090771144124637
TS185	0
TS398	0.681378801551978
TS071	0.128270043008913
TS350	0.090771144124637
TS086	0.090771144124637
TS278	0.372012885756704
TS368	0
TS320	0
TS374	0.840749121810149
TS131	0
TS147	0
TS248	0
TS433	0
TS390	0
TS187	0.418886509362049
TS091	0
TS188	0.57825682962022
TS205	0.465760132967393
TS360	0.503259031851668
TS461	1.01886889151046
TS245	0
TS003	0.447010683525255
TS125	0
TS439	1.909467740012
TS446	1.01886889151046
TS227	0.493884307130599
TS385	0
TS169	0.165768941893188
TS239	1.85321939168559
TS298	0
TS423	0.418886509362049
TS180	0.934496369020838
TS234	0
TS494	1.87196884112773
TS399	0
TS441	0
TS348	0.503259031851668
TS073	0.568882104899151
TS092	0
TS477	0
TS367	0.634505177946633
TS165	0.66262935210984
TS119	0
TS257	0
TS215	0
TS133	0.812624947646942
TS314	0
TS011	0.812624947646942
TS317	1.909467740012
