TS098	0.775085670503782
TS150	0.665565175407575
TS462	0
TS035	0.857226041825937
TS054	0
TS158	0
TS185	1.74251671052028
TS071	0
TS086	0
TS278	2.13496515128168
TS320	0
TS374	0.661001821445233
TS131	0
TS147	0.0221322667173588
TS248	0.857226041825937
TS390	0
TS187	0
TS091	0.400890645591741
TS188	0.775085670503782
TS360	0
TS461	0
TS003	0
TS125	0
TS439	0
TS385	0
TS169	0.70207200710631
TS239	0
TS298	0.775085670503782
TS423	0.0358223286043847
TS180	0
TS234	0
TS494	1.93417757693864
TS399	0
TS348	0
TS288	0
TS367	0
TS165	1.13102727956645
TS119	0.665565175407575
TS397	1.71969994070857
TS352	0
