,model,ptm,plddt_avg,confidence
0,default_mul_newest_0.pdb,0.8379653318843574,92.73318818451348,0.8431707545940346
1,default_mul_newest_1.pdb,0.8369239390887244,92.72680090574869,0.842295619269161
2,default_uniref30_22_0.pdb,0.8368971111002018,92.79435822194336,0.8421864939058314
3,default_mul_newest_2.pdb,0.8356536719077582,92.75858511287208,0.8412321824406338
4,default_uniref30_22_1.pdb,0.8355066980296283,92.65879251584954,0.8409434836183769
5,default_uniclust30_0.pdb,0.8357571492963678,92.75031859588803,0.8408933427010705
6,default_uniref30_22_2.pdb,0.8353822351494471,92.57191407286284,0.8405887150962957
7,default_uniref30_22_3.pdb,0.8351876104622328,92.57228071141168,0.8405323379188626
8,default_uniref30_22_4.pdb,0.8345507314180245,92.54486990142978,0.8399774299139761
9,default_mul_newest_3.pdb,0.834550065211943,92.53372952660544,0.8399413431510312
10,default_mul_newest_4.pdb,0.8342418669785295,92.52663528075259,0.8397330283944853
11,default_uniclust30_1.pdb,0.8355425772318116,92.7062179865319,0.8396641528059815
12,default_pdb_0.pdb,0.8391411688546436,93.86460052965651,0.8394429283662657
13,default_af_0.pdb,0.8331645220271116,92.81422370222195,0.8392760890672876
14,default_af_1.pdb,0.8324414515621587,92.85721343867188,0.8383626227404103
15,default_multimer_0.pdb,0.833377979298546,92.46586154696753,0.8381376548807054
16,default_pdb_1.pdb,0.8330536504029216,92.70206922901123,0.8377667550134458
17,default_comp_0.pdb,0.8337849559325192,92.75694894525786,0.8374364173797413
18,default_pdb_2.pdb,0.8369987022501573,93.76739016538619,0.8372642042561839
19,default_pdb_3.pdb,0.833487200308693,92.75068921551652,0.8372509335614945
20,default_comp_1.pdb,0.8370412276806731,93.58893245536804,0.8368541416848163
21,default_multimer_1.pdb,0.8318089149646746,92.29654357591623,0.8363385419498441
22,default_comp_2.pdb,0.8364303520940681,93.56348788054503,0.836083468032339
23,default_af_2.pdb,0.8288775529469907,93.29139308238128,0.8348756044309509
24,default_uniclust30_2.pdb,0.832707044736976,92.95032704315298,0.8339676136287918
25,default_af_3.pdb,0.8264841082576284,93.06017829374218,0.8333045769310667
26,default_pdb_4.pdb,0.8264860222807395,92.66212965493088,0.8323237242315386
27,default_comp_3.pdb,0.8275867268201921,91.9607321329248,0.8315869483303471
28,default_comp_4.pdb,0.8256460309410343,92.6047937517575,0.8315378403739979
29,uniclust_oxmatch_a3m_0.pdb,0.8246626865501483,92.15818976969213,0.8296471121238724
30,default_af_4.pdb,0.8238652897140498,92.69242102942955,0.8288495769552612
31,iter_1_old_0.pdb,0.8237707690098599,90.84626081322601,0.828118754937226
32,default_struct_0.pdb,0.824496036464766,91.49887765347397,0.827785636125961
33,uniclust_oxmatch_a3m_1.pdb,0.822184053164013,91.96722319531574,0.8271218711339012
34,default_uniclust30_3.pdb,0.8206545447386286,91.93204060018428,0.8271198577697473
35,default_multimer_2.pdb,0.8245787335632113,91.49314328569191,0.8265437069177205
36,iter_1_0.pdb,0.8212799146536813,91.27385715519101,0.8264321151328847
37,iter_1_old_1.pdb,0.8219055239186357,90.93973171795692,0.826270276384069
38,default_uniclust30_4.pdb,0.824477307723013,91.66398661436718,0.8261315569730694
39,default_struct_1.pdb,0.8226382273634177,91.40326355734756,0.825736227397122
40,default_multimer_3.pdb,0.8228775187469672,91.32444284209119,0.8252393945880165
41,default_pdb70_0.pdb,0.8232173366235489,91.84873146156563,0.8251654991087675
