,model,score
0,iter_2_old_0.pdb,0.9162498387096776
1,iter_1_2.pdb,0.9161390322580645
2,default_struct_1.pdb,0.9159956451612904
3,spec_pdb_0.pdb,0.9156574193548387
4,default_img_0.pdb,0.9148942741935485
5,spec_iter_uniref_a3m_1.pdb,0.9147902419354839
6,default_pdb_0.pdb,0.9144227419354839
7,avg_refine_2.pdb,0.9137057258064516
8,avg_refine_4.pdb,0.9136479838709678
9,default_struct_3.pdb,0.9136375806451613
10,default_comp_0.pdb,0.9132423387096773
11,default_struct_4.pdb,0.913223064516129
12,avg_refine_0.pdb,0.9132188709677418
13,iter_1_3.pdb,0.9130565322580645
14,iter_1_old_1.pdb,0.9128991129032259
15,spec_struct_0.pdb,0.9126333064516129
16,spec_pdb_2.pdb,0.912590241935484
17,spec_pdb70_0.pdb,0.9123903225806451
18,spec_iter_uniref_a3m_0.pdb,0.9123731451612903
19,iter_2_old_4.pdb,0.9123128225806452
20,spec_iter_uniref_a3m_4.pdb,0.9110962096774192
21,avg_refine_3.pdb,0.9106029838709678
22,iter_1_old_0.pdb,0.9105818548387097
23,iter_2_old_3.pdb,0.9104793548387098
24,iter_2_old_1.pdb,0.9097366129032259
25,default_multimer_0.pdb,0.90968
26,iter_1_1.pdb,0.9094034677419354
27,default_pdb70_2.pdb,0.9080504838709678
28,default_comp_2.pdb,0.907747741935484
29,iter_1_old_2.pdb,0.9073582258064514
30,default_img_1.pdb,0.9067064516129032
31,default_struct_0.pdb,0.9066837903225807
32,default_img_2.pdb,0.9063154838709677
33,avg_refine_1.pdb,0.9053525806451612
34,spec_pdb70_2.pdb,0.9050912903225806
35,default_pdb70_1.pdb,0.904643870967742
36,default_comp_4.pdb,0.9041632258064516
37,spec_struct_2.pdb,0.9038179838709677
38,default_comp_3.pdb,0.9031158870967742
39,spec_pdb70_4.pdb,0.9028724193548388
40,default_pdb70_0.pdb,0.9027907258064516
41,default_comp_1.pdb,0.9022568548387097
42,spec_iter_uniref_a3m_2.pdb,0.9009514516129032
43,spec_pdb70_1.pdb,0.9006675000000001
44,iter_1_old_4.pdb,0.9006247580645161
45,default_struct_2.pdb,0.9003558870967743
46,spec_pdb_4.pdb,0.8989767741935485
47,spec_struct_3.pdb,0.898879435483871
48,default_pdb70_4.pdb,0.8988044354838709
49,iter_1_old_3.pdb,0.8985037903225807
50,img_multimer_2.pdb,0.8982981451612904
51,default_img_3.pdb,0.8977549193548386
52,spec_comp_1.pdb,0.897320564516129
53,img_multimer_1.pdb,0.8967504032258066
54,img_multimer_0.pdb,0.8964271774193548
55,spec_struct_1.pdb,0.8963513709677419
56,spec_iter_uniref_a3m_3.pdb,0.8961245161290322
57,spec_pdb70_3.pdb,0.8960373387096774
58,img_multimer_3.pdb,0.8958560483870968
59,default_mul_newest_3.pdb,0.8956000806451612
60,lewis_3.pdb,0.8954056451612903
61,default_img_4.pdb,0.8952489516129031
62,lewis_2.pdb,0.8949773387096774
63,uniclust_oxmatch_a3m_3.pdb,0.8949304032258066
64,spec_comp_3.pdb,0.8946634677419355
65,iter_1_4.pdb,0.894533064516129
66,default_multimer_1.pdb,0.894513306451613
67,spec_pdb_3.pdb,0.8945012096774193
68,default_multimer_4.pdb,0.8935842741935486
69,default_pdb_2.pdb,0.893458629032258
70,spec_pdb_1.pdb,0.8934237903225806
71,spec_comp_0.pdb,0.8933808870967742
72,lewis_4.pdb,0.8929500806451615
73,lewis_0.pdb,0.8929481451612902
74,lewis_1.pdb,0.8920681451612902
75,iter_1_0.pdb,0.891865564516129
76,img_multimer_4.pdb,0.8913366935483871
77,iter_2_old_2.pdb,0.8898430645161289
78,default_mul_newest_4.pdb,0.8892208870967743
79,default_pdb_1.pdb,0.8891466935483872
80,default_pdb70_3.pdb,0.8887720161290323
81,default_uniref30_22_3.pdb,0.8883176612903224
82,default_uniclust30_0.pdb,0.8880488709677421
83,spec_struct_4.pdb,0.8867833064516129
84,default_pdb_4.pdb,0.8864987096774194
85,default_multimer_2.pdb,0.8863887096774195
86,default_uniref30_22_0.pdb,0.886156129032258
87,default_uniref30_22_4.pdb,0.8832717741935484
88,default_uniclust30_2.pdb,0.8831737096774193
89,default_mul_newest_0.pdb,0.8819754032258061
90,spec_comp_2.pdb,0.8794693548387095
91,default_multimer_3.pdb,0.878463306451613
92,default_pdb_3.pdb,0.8783949193548387
93,default_mul_newest_2.pdb,0.8777900806451613
94,default_uniref30_22_1.pdb,0.8771864516129033
95,default_mul_newest_1.pdb,0.8761326612903226
96,default_uniclust30_3.pdb,0.8761143548387097
97,default_uniref30_22_2.pdb,0.8754266129032258
98,uniclust_oxmatch_a3m_1.pdb,0.8740200806451612
99,uniclust_oxmatch_a3m_2.pdb,0.8736744354838709
100,default_uniclust30_4.pdb,0.8732679032258064
