,model,confidence
0,avg_refine_0.pdb,0.879799490311969
1,spec_struct_0.pdb,0.8777642166419868
2,spec_iter_uniref_a3m_1.pdb,0.8745572408108896
3,iter_2_old_0.pdb,0.8726452647612496
4,spec_pdb_0.pdb,0.8728139615619303
5,default_struct_1.pdb,0.8717861204555729
6,spec_iter_uniref_a3m_0.pdb,0.8748171434970543
7,default_struct_0.pdb,0.8776699238884287
8,avg_refine_2.pdb,0.8705468564368879
9,default_multimer_0.pdb,0.8737966668927585
10,avg_refine_1.pdb,0.8747241753349883
11,spec_struct_2.pdb,0.8722307023289573
12,default_comp_0.pdb,0.8617575246690398
13,default_img_0.pdb,0.8573320830833216
14,avg_refine_3.pdb,0.8616159689042318
15,spec_struct_1.pdb,0.8754105416821893
16,default_struct_3.pdb,0.8529101871899609
17,avg_refine_4.pdb,0.8527488600726418
18,iter_1_2.pdb,0.8494868406547198
19,default_struct_4.pdb,0.8520162200928562
20,Elo_0.pdb,0.8533634771436779
21,iter_1_0.pdb,0.8714336719992402
22,spec_iter_uniref_a3m_2.pdb,0.8633581373714694
23,spec_pdb70_0.pdb,0.8506925648963235
24,default_struct_2.pdb,0.8622202959978659
25,iter_1_1.pdb,0.8512884655147712
26,spec_struct_3.pdb,0.8634407685785356
27,spec_pdb_1.pdb,0.8677920453319214
28,default_img_1.pdb,0.8531667364842461
29,spec_pdb_2.pdb,0.8451956956552136
30,default_img_2.pdb,0.8494694024417972
31,default_pdb_0.pdb,0.8390937387525724
32,lewis_0.pdb,0.8614615846469627
33,iter_1_old_1.pdb,0.8398783853018277
34,Elo_1.pdb,0.8481786432726949
35,Elo_2.pdb,0.8420330530089725
36,Elo_3.pdb,0.8363953130401376
37,lewis_1.pdb,0.8603313415532172
38,iter_1_old_0.pdb,0.8401293173793869
39,iter_2_old_1.pdb,0.8405252200005932
40,iter_1_3.pdb,0.837151998322515
41,img_multimer_0.pdb,0.854028738584284
42,spec_comp_0.pdb,0.858082617994214
43,iter_2_old_4.pdb,0.8367463362588363
44,iter_2_old_3.pdb,0.8376686515684749
45,iter_1_old_2.pdb,0.839403624917489
46,default_img_3.pdb,0.8482131774247293
47,spec_comp_1.pdb,0.8481926856497727
48,lewis_2.pdb,0.8504162416028441
49,default_mul_newest_0.pdb,0.8641182969179982
50,spec_iter_uniref_a3m_4.pdb,0.8319074724888632
51,default_mul_newest_3.pdb,0.8485115435140964
52,spec_struct_4.pdb,0.8568429318733553
53,default_comp_1.pdb,0.8392339893436723
54,lewis_3.pdb,0.8453599377172214
55,default_img_4.pdb,0.8453672826018527
56,default_pdb70_0.pdb,0.8372393460027685
57,default_multimer_1.pdb,0.8456535623374631
58,Elo_4.pdb,0.8349125388494992
59,img_multimer_1.pdb,0.8414937246392309
60,img_multimer_2.pdb,0.8391912202450652
61,default_uniref30_22_3.pdb,0.8497482557211069
62,default_uniref30_22_0.pdb,0.852014683361914
63,default_comp_2.pdb,0.8283362243394278
64,spec_pdb_3.pdb,0.8420947495235475
65,spec_iter_uniref_a3m_3.pdb,0.8392749491442317
66,lewis_4.pdb,0.841501545031582
67,default_mul_newest_4.pdb,0.8455981647774562
68,img_multimer_3.pdb,0.8387854018652786
69,iter_1_old_3.pdb,0.8331077129643603
70,spec_pdb70_2.pdb,0.826779604257287
71,default_pdb70_1.pdb,0.825519610349432
72,spec_pdb_4.pdb,0.8316829292526184
73,iter_1_old_4.pdb,0.8282581708372463
74,spec_pdb70_1.pdb,0.8290063451996537
75,iter_2_old_2.pdb,0.8387760098070447
76,img_multimer_4.pdb,0.8379334746107534
77,default_pdb70_2.pdb,0.8192125048874893
78,default_mul_newest_1.pdb,0.8535732850891015
79,default_mul_newest_2.pdb,0.852267949479944
80,default_multimer_2.pdb,0.841569475695319
81,default_uniref30_22_1.pdb,0.8512962392509136
82,iter_1_4.pdb,0.8318737194157746
83,default_multimer_4.pdb,0.8327331644473349
84,default_uniref30_22_2.pdb,0.8498327561863339
85,default_comp_3.pdb,0.8176393922098839
86,spec_pdb70_4.pdb,0.8177930334762477
