,model,confidence
0,default_mul_newest_0.pdb,0.8431707545940346
1,default_uniref30_22_0.pdb,0.8421864939058314
2,default_mul_newest_1.pdb,0.842295619269161
3,default_mul_newest_2.pdb,0.8412321824406338
4,lewis_2.pdb,0.8414789991899783
5,default_uniref30_22_1.pdb,0.8409434836183769
6,default_uniclust30_1.pdb,0.8396641528059815
7,lewis_0.pdb,0.8417817550226474
8,lewis_3.pdb,0.8411801256686041
9,img_multimer_2.pdb,0.8411332689672492
10,default_uniref30_22_3.pdb,0.8405323379188626
11,Elo_1.pdb,0.840918445507644
12,default_uniclust30_0.pdb,0.8408933427010705
13,default_img_0.pdb,0.839648910718646
14,default_uniref30_22_4.pdb,0.8399774299139761
15,default_multimer_0.pdb,0.8381376548807054
16,default_uniref30_22_2.pdb,0.8405887150962957
17,Elo_3.pdb,0.8397041934678695
18,lewis_4.pdb,0.8405186066850795
19,default_mul_newest_4.pdb,0.8397330283944853
20,img_multimer_3.pdb,0.8398972801069472
21,Elo_0.pdb,0.8412601069683457
22,Elo_4.pdb,0.8380495456805247
23,lewis_1.pdb,0.8416475850914342
24,default_pdb_1.pdb,0.8377667550134458
25,default_mul_newest_3.pdb,0.8399413431510312
26,default_comp_0.pdb,0.8374364173797413
27,default_multimer_1.pdb,0.8363385419498441
28,default_pdb_3.pdb,0.8372509335614945
29,default_img_2.pdb,0.8373070362471495
30,default_af_0.pdb,0.8392760890672876
31,img_multimer_1.pdb,0.8468036950701243
32,Elo_2.pdb,0.8399241339240435
33,default_af_1.pdb,0.8383626227404103
34,default_img_1.pdb,0.8376396097068397
35,default_comp_3.pdb,0.8315869483303471
36,default_af_2.pdb,0.8348756044309509
37,default_af_3.pdb,0.8333045769310667
38,default_uniclust30_2.pdb,0.8339676136287918
39,default_pdb_4.pdb,0.8323237242315386
40,img_multimer_0.pdb,0.8565816418401092
41,default_comp_4.pdb,0.8315378403739979
42,default_img_4.pdb,0.826565003688436
43,uniclust_oxmatch_a3m_0.pdb,0.8296471121238724
44,default_uniclust30_3.pdb,0.8271198577697473
45,default_af_4.pdb,0.8288495769552612
46,default_multimer_4.pdb,0.8244897822058144
47,uniclust_oxmatch_a3m_1.pdb,0.8271218711339012
48,default_img_3.pdb,0.8273104485883785
49,default_uniclust30_4.pdb,0.8261315569730694
50,spec_af_0.pdb,0.8204970021251641
51,spec_af_1.pdb,0.8200422910182621
52,default_multimer_2.pdb,0.8265437069177205
53,iter_1_old_0.pdb,0.828118754937226
54,default_struct_0.pdb,0.827785636125961
55,avg_refine_0.pdb,0.8316699081549046
56,default_comp_1.pdb,0.8368541416848163
