,model,avg_tmscore
0,default_multimer_1.pdb,0.7819256529267613
1,default_uniclust30_1.pdb,0.7818192867371289
2,default_multimer_0.pdb,0.7818104354020199
3,default_pdb_1.pdb,0.7812625657244797
4,default_comp_0.pdb,0.7812423289440946
5,default_comp_3.pdb,0.7811837049922086
6,default_mul_newest_2.pdb,0.7810299317508737
7,default_img_0.pdb,0.7809183042072952
8,default_uniref30_22_1.pdb,0.7808540708555567
9,default_uniref30_22_3.pdb,0.7808468110191612
10,lewis_2.pdb,0.7806410845053885
11,default_pdb_3.pdb,0.7806317421727529
12,img_multimer_2.pdb,0.7805930375403886
13,default_multimer_4.pdb,0.7805893449471906
14,default_uniref30_22_4.pdb,0.7805475061181433
15,lewis_3.pdb,0.7803638943176902
16,default_uniref30_22_0.pdb,0.7802732085360801
17,default_uniclust30_0.pdb,0.7802727994641309
18,default_mul_newest_1.pdb,0.7801210858229741
19,default_mul_newest_0.pdb,0.7800771629926594
20,lewis_0.pdb,0.7800088137840578
21,default_mul_newest_4.pdb,0.7799927696237622
22,img_multimer_3.pdb,0.7799417523089136
23,default_img_4.pdb,0.7798492401704888
24,default_uniref30_22_2.pdb,0.7795968309475999
25,lewis_4.pdb,0.7794665692418543
26,default_img_2.pdb,0.7793051208369215
27,default_mul_newest_3.pdb,0.7792374849184158
28,default_uniclust30_3.pdb,0.779218623225437
29,uniclust_oxmatch_a3m_1.pdb,0.7782500262388872
30,lewis_1.pdb,0.7779063824917205
31,default_af_2.pdb,0.7774367538088638
32,default_af_1.pdb,0.7773997401084977
33,uniclust_oxmatch_a3m_0.pdb,0.7773816350946645
34,default_img_1.pdb,0.7773145778585595
35,default_af_3.pdb,0.7773012115208084
36,default_af_0.pdb,0.7771429037023044
37,default_af_4.pdb,0.7770152750819604
38,spec_af_4.pdb,0.7768207502759688
39,default_comp_4.pdb,0.7765994807120502
40,default_pdb_4.pdb,0.7765725903180316
41,default_uniclust30_2.pdb,0.7758556366683579
42,spec_af_3.pdb,0.7741847642886562
43,spec_af_2.pdb,0.7736872495544705
44,spec_af_1.pdb,0.7736438341771815
45,spec_af_0.pdb,0.7735160336032635
46,default_img_3.pdb,0.7716890079656197
47,img_multimer_1.pdb,0.7711314694820901
48,default_uniclust30_4.pdb,0.7702773074490765
49,iter_2_old_2.pdb,0.7702143331784091
50,iter_2_old_3.pdb,0.769686238737827
51,default_multimer_2.pdb,0.7680569456463462
52,iter_2_old_4.pdb,0.7678290795588063
53,default_pdb70_0.pdb,0.7675988160456295
54,spec_iter_uniref_sto_4.pdb,0.7675378423123698
55,iter_1_old_0.pdb,0.7672920188086125
56,spec_iter_uniref_a3m_0.pdb,0.7670910420875116
57,spec_pdb70_3.pdb,0.7669442433805631
58,uniclust_oxmatch_a3m_2.pdb,0.7669174786015628
59,spec_pdb70_2.pdb,0.7667409331390784
60,uniclust_oxmatch_a3m_3.pdb,0.7666566685102397
61,default_pdb70_4.pdb,0.7666274795881727
62,default_pdb70_1.pdb,0.7663008681271843
63,spec_struct_3.pdb,0.7661864349818776
64,spec_struct_2.pdb,0.7661099345455521
65,default_struct_0.pdb,0.7658473098707329
66,default_struct_1.pdb,0.7657342067970255
67,iter_1_old_4.pdb,0.7652863331675236
68,iter_1_3.pdb,0.7651913518387311
69,avg_refine_3.pdb,0.7650092471224582
70,avg_refine_2.pdb,0.7649853266172245
71,spec_iter_uniref_a3m_1.pdb,0.7648980519082689
72,iter_1_2.pdb,0.7647298398811273
73,spec_iter_uniref_sto_0.pdb,0.7644625334146874
74,spec_iter_uniref_sto_1.pdb,0.7643834465759746
75,spec_iter_uniref_a3m_2.pdb,0.7643816695518296
76,avg_refine_1.pdb,0.7643766273906477
77,spec_iter_uniprot_sto_0.pdb,0.764022717777139
78,spec_iter_uniref_a3m_3.pdb,0.7638722565774206
79,avg_refine_4.pdb,0.7638423339646233
80,spec_iter_uniprot_sto_3.pdb,0.7637983934042544
81,spec_iter_uniprot_sto_4.pdb,0.7637037278444148
82,iter_1_4.pdb,0.763516910964198
83,spec_pdb_4.pdb,0.7634693577432421
84,default_struct_4.pdb,0.7634416470791805
85,spec_comp_3.pdb,0.7633325670953257
86,spec_comp_2.pdb,0.7632062326138239
87,spec_comp_1.pdb,0.7630811165176347
88,avg_refine_0.pdb,0.7629516447813143
89,spec_pdb_1.pdb,0.7626377759182137
90,spec_pdb_0.pdb,0.7625159623645874
91,spec_comp_0.pdb,0.7624366783796754
92,spec_pdb_2.pdb,0.7621524212352762
93,spec_pdb_3.pdb,0.7618975476976672
94,spec_iter_uniprot_sto_1.pdb,0.7615365947765967
95,spec_iter_uniprot_sto_2.pdb,0.7614916031855173
96,spec_struct_1.pdb,0.7613095534362769
97,spec_comp_4.pdb,0.7612895431386641
98,spec_struct_0.pdb,0.7607782570370278
99,spec_pdb70_0.pdb,0.760312182642712
100,spec_pdb70_1.pdb,0.7602500981376445
101,spec_pdb70_4.pdb,0.7600047756426208
102,spec_iter_uniref_a3m_4.pdb,0.759984475856114
103,default_struct_2.pdb,0.7595584654277796
104,spec_struct_4.pdb,0.7594754593035624
105,default_multimer_3.pdb,0.7585135285093193
106,default_comp_1.pdb,0.7584614258717806
107,spec_iter_uniref_sto_2.pdb,0.7584502140655587
108,default_comp_2.pdb,0.7581754255597015
109,iter_1_old_3.pdb,0.758003516472645
110,iter_1_old_2.pdb,0.7574021898566754
111,spec_iter_uniref_sto_3.pdb,0.7567747175340275
112,default_struct_3.pdb,0.7564464035487986
113,img_multimer_0.pdb,0.7558802239792836
114,default_pdb_0.pdb,0.7555304292453096
115,default_pdb_2.pdb,0.7550066307352795
116,iter_1_1.pdb,0.7537068596877887
117,iter_2_old_0.pdb,0.753468131797931
118,default_pdb70_2.pdb,0.753330109771894
119,iter_2_old_1.pdb,0.7530513822004262
120,default_pdb70_3.pdb,0.7524581946483108
121,iter_1_old_1.pdb,0.7474340168097275
122,iter_1_0.pdb,0.7470062975099411
123,img_multimer_4.pdb,0.746278163806939
124,uniclust_oxmatch_a3m_4.pdb,0.7440748024502023
