,model,score
0,default_uniref30_22_3.pdb,0.8210717741935485
1,spec_comp_4.pdb,0.8166107258064516
2,spec_iter_uniprot_sto_0.pdb,0.8158158064516129
3,unidist_uniref_sto_0.pdb,0.8156067741935484
4,default_uniref30_22_2.pdb,0.8151976612903227
5,default_multimer_2.pdb,0.8149752419354839
6,default_comp_1.pdb,0.8148689516129034
7,spec_iter_uniprot_sto_1.pdb,0.8148684677419353
8,default_pdb70_1.pdb,0.8148377419354838
9,spec_struct_3.pdb,0.8147775806451613
10,unidist_uniprot_sto_0.pdb,0.8146216935483871
11,spec_iter_uniref_sto_0.pdb,0.8144387903225806
12,default_mul_newest_1.pdb,0.8142208064516129
13,default_uniref30_22_0.pdb,0.8141951612903224
14,default_uniclust30_2.pdb,0.8128290322580646
15,default_uniref30_22_4.pdb,0.8127216935483872
16,default_mul_newest_0.pdb,0.8125067741935483
17,lewis_1.pdb,0.8124908870967742
18,spec_colab_iter_3.pdb,0.8124870161290322
19,unidist_uniprot_sto_1.pdb,0.8124389516129031
20,default_comp_2.pdb,0.8123983870967741
21,default_comp_4.pdb,0.8123608870967741
22,default_uniclust30_0.pdb,0.8123337096774192
23,uniclust_oxmatch_a3m_2.pdb,0.8121461290322579
24,spec_iter_uniref_a3m_2.pdb,0.8120350806451612
25,default_mul_newest_2.pdb,0.8119813709677419
26,default_pdb_1.pdb,0.8117255645161292
27,spec_iter_uniref_sto_1.pdb,0.811504193548387
28,default_mul_newest_4.pdb,0.8114055645161289
29,uniclust_oxmatch_a3m_1.pdb,0.8110221774193548
30,default_uniref30_22_1.pdb,0.8108640322580645
31,default_comp_3.pdb,0.8105847580645162
32,unidist_uniref_sto_2.pdb,0.8104808064516128
33,lewis_2.pdb,0.8101179032258067
34,unidist_uniref_sto_1.pdb,0.8100358870967743
35,default_struct_0.pdb,0.8097407258064515
36,spec_colab_iter_1.pdb,0.8096165322580645
37,default_pdb_3.pdb,0.8094738709677419
38,spec_iter_uniref_a3m_3.pdb,0.8092870161290322
39,spec_struct_2.pdb,0.8084215322580646
40,spec_comp_0.pdb,0.8073209677419355
41,default_uniclust30_1.pdb,0.806997822580645
42,default_pdb_2.pdb,0.8067516935483868
43,spec_pdb_2.pdb,0.8066440322580646
44,spec_pdb_1.pdb,0.8062637903225808
45,spec_iter_uniref_sto_4.pdb,0.8058345967741936
46,lewis_0.pdb,0.8048624193548386
47,spec_pdb_3.pdb,0.8047903225806452
48,default_multimer_0.pdb,0.8044640322580645
49,default_comp_0.pdb,0.8024040322580646
50,spec_colab_iter_2.pdb,0.7979012096774193
51,spec_iter_uniref_a3m_1.pdb,0.7970583870967742
52,default_pdb_0.pdb,0.7956136290322582
53,spec_pdb70_2.pdb,0.788322983870968
54,spec_comp_3.pdb,0.7878850000000001
55,spec_pdb_0.pdb,0.783466693548387
56,uniclust_oxmatch_a3m_4.pdb,0.7834262096774193
57,unidist_uniref_sto_3.pdb,0.780401129032258
58,uniclust_oxmatch_a3m_3.pdb,0.7801892741935484
59,spec_iter_uniref_a3m_0.pdb,0.7791653225806452
60,spec_pdb70_3.pdb,0.7751389516129032
61,unidist_uniprot_sto_3.pdb,0.7681067741935484
62,spec_iter_uniref_sto_3.pdb,0.7622200806451612
63,default_pdb70_3.pdb,0.7579200806451611
